"run","density","fraction_blue","circle_blue","circle_orange","eth_con","val_lib","eth_lib","val_con","determinism","utility_function","step","et_sq_bl","et_sq_or","et_cl_bl","et_cl_or","vl_sq_bl","vl_sq_or","vl_cl_bl","vl_cl_or","mv_gl","mv_sq_bl","mv_cl_bl","mv_sq_or","mv_cl_or","mv_cl","mv_sq","mv_bl","mv_or"
154,70,50,50,50,1,1,0.6,0.6,6,"single-peaked",2000,0.936698478974053,0.934963826800561,0.722784658218127,0.675922761449078,0.830340988169799,0.83758233452111,0.857500480030722,0.842939735702894,0.152126499454744,0.242171189979123,0.0826612903225806,0.179138321995465,0.102870813397129,0.0919037199124726,0.21195652173913,0.161025641025641,0.142025611175786
158,70,50,50,50,1,1,0.6,0.6,10,"single-peaked",2000,0.964259607351713,0.963276169498636,0.754532447899795,0.766027240590559,0.88061299081036,0.879271554436754,0.894592916531692,0.902123622374714,0.123272526257601,0.210526315789474,0.036281179138322,0.196035242290749,0.0480349344978166,0.0422691879866518,0.203296703296703,0.124860646599777,0.121710526315789
166,70,50,50,50,1,1,0.6,0.6,18,"single-peaked",2000,0.973581932773109,0.977270723104057,0.789010789500985,0.772273596938775,0.88686724689876,0.919414131393299,0.90785351177508,0.925821109693877,0.101648351648352,0.172916666666667,0.037037037037037,0.168591224018476,0.0267857142857143,0.0319735391400221,0.170865279299014,0.106496272630458,0.0964812712826334
184,70,50,50,50,1,1,0.6,0.7,15,"single-peaked",2000,0.988378446115288,0.990328042328042,0.774994564035659,0.78057517388978,0.919581453634086,0.977309523809524,0.927470645792563,0.976864633493847,0.104535398230088,0.174736842105263,0.0228310502283105,0.202222222222222,0.0112359550561798,0.0169875424688562,0.188108108108108,0.101861993428258,0.107262569832402
132,70,50,50,50,1,1,0.6,0.5,5,"single-peaked",2000,0.866482751764589,0.870890705679862,0.666336556456644,0.656701444622793,0.776443980514963,0.746756071906675,0.785456955708048,0.743892455858748,0.193617021276596,0.215031315240084,0.117903930131004,0.269076305220884,0.164044943820225,0.140642303433001,0.242579324462641,0.167556029882604,0.219512195121951
156,70,50,50,50,1,1,0.6,0.6,8,"single-peaked",2000,0.97979683972912,0.965813669217687,0.777043650793651,0.783410470019541,0.860915833602065,0.907376700680272,0.875074404761904,0.932284274400905,0.115468409586057,0.202702702702703,0.0541666666666667,0.171492204899777,0.041036717062635,0.0477200424178155,0.187010078387458,0.125541125541126,0.105263157894737
176,70,50,50,50,1,1,0.6,0.7,7,"single-peaked",2000,0.972439836149514,0.976474397290297,0.7646625163827,0.754460132890366,0.8813133640553,0.917685295875673,0.885195500218437,0.916423034330011,0.134328358208955,0.187096774193548,0.0573394495412844,0.200836820083682,0.0813953488372093,0.069284064665127,0.19406150583245,0.124306326304107,0.144273127753304
152,70,50,50,50,1,1,0.6,0.6,4,"single-peaked",2000,0.786415407509158,0.814489150090416,0.642928098391675,0.653897688782627,0.773886790293041,0.775961924854331,0.814632608010091,0.789803745766089,0.223380900109769,0.278177458033573,0.185430463576159,0.244725738396624,0.190376569037657,0.18796992481203,0.260381593714927,0.229885057471264,0.217436974789916
172,70,50,50,50,1,1,0.6,0.7,3,"single-peaked",2000,0.720666666666668,0.717428241504455,0.58458884741545,0.638265653909827,0.757656084656085,0.728618167821402,0.752643931681937,0.762206641347746,0.316229782487451,0.315555555555556,0.327790973871734,0.330254041570439,0.294478527607362,0.30989010989011,0.322763306908267,0.321469575200919,0.311279826464208
157,70,50,50,50,1,1,0.6,0.6,9,"single-peaked",2000,0.964645103324348,0.957167097608274,0.770299407316575,0.766958525345622,0.884698512528702,0.86157616892911,0.896395360719395,0.886039426523297,0.114594594594595,0.19706498951782,0.0429184549356223,0.169683257918552,0.0494623655913978,0.046186895810956,0.183895538628945,0.120890774125133,0.108048511576626
167,70,50,50,50,1,1,0.6,0.6,19,"single-peaked",2000,0.977896389324961,0.975106243870546,0.737893329137823,0.743489417989418,0.806187859759289,0.90547292143402,0.827690371302706,0.924526455026455,0.097384529771842,0.145054945054945,0.0418502202643172,0.175799086757991,0.0288888888888889,0.0353982300884956,0.16013437849944,0.0935093509350935,0.101351351351351
147,70,50,50,50,1,1,0.6,0.5,20,"single-peaked",2000,0.957731346506857,0.952073649416382,0.712963838957216,0.729397163120567,0.759299751646691,0.760252040078505,0.795119836013876,0.8037968591692,0.0826491516146689,0.158730158730159,0.0176600441501104,0.131749460043197,0.025531914893617,0.0216684723726977,0.144911504424779,0.087248322147651,0.0782422293676313
165,70,50,50,50,1,1,0.6,0.6,17,"single-peaked",2000,0.981888126429611,0.969559438977491,0.776057917813807,0.786540646627414,0.862650758993554,0.917616785431513,0.879071071683492,0.940613056502427,0.0845303867403315,0.139130434782609,0.0171306209850107,0.170616113744076,0.0195227765726681,0.0183189655172414,0.154195011337868,0.0776699029126214,0.0917327293318233
181,70,50,50,50,1,1,0.6,0.7,12,"single-peaked",2000,0.983560330912026,0.985628678437667,0.790285815818865,0.77707399103139,0.935981638418079,0.895294275013376,0.948065793481571,0.908752402306214,0.0867903930131004,0.150423728813559,0.0277185501066098,0.143820224719101,0.0246636771300448,0.0262295081967213,0.14721919302072,0.0892667375132837,0.0841750841750842
187,70,50,50,50,1,1,0.6,0.7,18,"single-peaked",2000,0.97683382821951,0.993096735549566,0.850279642058166,0.829176245210728,0.96469262069724,0.923994209843267,0.98183125599233,0.917309797482211,0.0792410714285714,0.0762124711316397,0.0313199105145414,0.157232704402516,0.0459770114942529,0.0385487528344671,0.118681318681319,0.0534090909090909,0.104166666666667
148,70,50,50,50,1,1,0.6,0.6,0,"single-peaked",2000,0.497670695176118,0.496171241422333,0.468873527905786,0.487229210342418,0.496604173122611,0.491762840507382,0.496784434203789,0.506593790556055,0.488447071466953,0.509761388286334,0.481720430107527,0.482532751091703,0.480083857442348,0.480891719745223,0.496191512513602,0.495680345572354,0.481283422459893
169,70,50,50,50,1,1,0.6,0.7,0,"single-peaked",2000,0.494640126692879,0.495595238095238,0.494670138888889,0.494848901098901,0.457647990388816,0.462548701298701,0.500101686507937,0.49736975986976,0.504385964912281,0.504587155963303,0.502083333333333,0.495454545454545,0.514957264957265,0.508438818565401,0.5,0.503275109170306,0.505506607929515
183,70,50,50,50,1,1,0.6,0.7,14,"single-peaked",2000,0.985910826594789,0.980521303258145,0.809804384308789,0.816589363017934,0.951577942497754,0.934005012531329,0.956636773652192,0.943364770150485,0.0991189427312775,0.172169811320755,0.039647577092511,0.123949579831933,0.0649350649350649,0.0524017467248908,0.146666666666667,0.103644646924829,0.0948827292110874
178,70,50,50,50,1,1,0.6,0.7,9,"single-peaked",2000,0.975338753387534,0.973337575564747,0.795618090986395,0.803065739570164,0.941504548974061,0.908054936896808,0.941406250000001,0.920907079646017,0.0977729494839761,0.164634146341463,0.0558035714285714,0.140311804008909,0.0243362831858407,0.04,0.153028692879915,0.112765957446809,0.0821309655937847
160,70,50,50,50,1,1,0.6,0.6,12,"single-peaked",2000,0.975238095238095,0.967228161105712,0.767133065347351,0.78065790798349,0.909686853002071,0.869293272864701,0.912463924963925,0.899159367764019,0.0946681175190424,0.218614718614719,0.012987012987013,0.129251700680272,0.0211416490486258,0.0171122994652406,0.174972314507198,0.115800865800866,0.0733041575492341
175,70,50,50,50,1,1,0.6,0.7,6,"single-peaked",2000,0.967236753856472,0.950180533751962,0.738462394303516,0.75665775120621,0.939649803583405,0.886988487702773,0.923720516243881,0.904698972099853,0.134604904632153,0.211267605633803,0.0397196261682243,0.18640350877193,0.0881057268722467,0.0646258503401361,0.199370409233998,0.131891891891892,0.137362637362637
150,70,50,50,50,1,1,0.6,0.6,2,"single-peaked",2000,0.608383517341363,0.655345093502989,0.587852494577007,0.605040526849038,0.589729006356641,0.596483998457683,0.610582584443756,0.589171732522796,0.424177010253643,0.398126463700234,0.418655097613883,0.434343434343434,0.442553191489362,0.430719656283566,0.417570498915401,0.408783783783784,0.438341968911917
151,70,50,50,50,1,1,0.6,0.6,3,"single-peaked",2000,0.681364164290994,0.704473227059064,0.595727813852814,0.617222222222222,0.681108119522753,0.683277130594727,0.696996753246754,0.689610615079365,0.319542732716385,0.319290465631929,0.281818181818182,0.373390557939914,0.302083333333333,0.292391304347826,0.346782988004362,0.300785634118967,0.337209302325581
177,70,50,50,50,1,1,0.6,0.7,8,"single-peaked",2000,0.971998843687586,0.974086515794437,0.736043402242106,0.76192748091603,0.922056659308316,0.877186468646864,0.935264321711406,0.911302708106143,0.103036876355748,0.15673289183223,0.041036717062635,0.153465346534653,0.0725190839694656,0.0577507598784195,0.155192532088681,0.0982532751091703,0.107758620689655
186,70,50,50,50,1,1,0.6,0.7,17,"single-peaked",2000,0.985423786739576,0.981124557260921,0.797616226585421,0.822666868015705,0.949988607883345,0.928332841401024,0.949988715865493,0.940111245343803,0.0868113522537563,0.155502392344498,0.0308056872037915,0.132231404958678,0.0295983086680761,0.0301675977653631,0.143015521064302,0.0928571428571429,0.0815047021943574
171,70,50,50,50,1,1,0.6,0.7,2,"single-peaked",2000,0.625456621004567,0.641267313719543,0.597412802840435,0.609787795715301,0.593126223091976,0.611421999797796,0.601947577276525,0.617595694994416,0.396401308615049,0.397260273972603,0.390350877192982,0.392781316348195,0.405117270788913,0.397837837837838,0.394939493949395,0.393736017897092,0.398936170212766
182,70,50,50,50,1,1,0.6,0.7,13,"single-peaked",2000,0.966736379236379,0.982065886699507,0.789368171511029,0.776935483870967,0.926024238524239,0.902014059934319,0.949214079571222,0.908125960061444,0.107901907356948,0.13963963963964,0.038961038961039,0.198275862068966,0.0559139784946237,0.0474649406688242,0.169603524229075,0.0883002207505519,0.127018299246502
180,70,50,50,50,1,1,0.6,0.7,11,"single-peaked",2000,0.977188858558285,0.993190374440375,0.812415718499789,0.79975272764352,0.963069962592256,0.906199124949125,0.979674989464813,0.903994595696951,0.101612903225806,0.129511677282378,0.0530973451327434,0.182978723404255,0.0385438972162741,0.0457018498367791,0.156216790648247,0.0920910075839653,0.110992529348986
189,70,50,50,50,1,1,0.6,0.7,20,"single-peaked",2000,0.989448903156768,0.989551176792556,0.794327294327294,0.778470056144729,0.932006420545747,0.960596606458676,0.944866844866845,0.963797047203161,0.0868609125893348,0.157303370786517,0.027027027027027,0.133333333333333,0.037117903930131,0.0319488817891374,0.145454545454545,0.0896328293736501,0.083986562150056
188,70,50,50,50,1,1,0.6,0.7,19,"single-peaked",2000,0.976945203918888,0.99357544705646,0.845385932150638,0.839398161728758,0.943452380952381,0.922734579063693,0.967320261437909,0.924325315341742,0.0952121871599565,0.105263157894737,0.0239651416122004,0.210970464135021,0.0410677618069815,0.03276955602537,0.161434977578475,0.0627137970353478,0.124869927159209
191,70,50,50,50,1,1,0.6,0.8,1,"single-peaked",2000,0.527466542172425,0.537051638837353,0.540621571209129,0.523346560846561,0.555718954248366,0.578352401566688,0.539365262233926,0.540046296296297,0.48964745383324,0.474945533769063,0.483870967741935,0.487012987012987,0.513888888888889,0.498845265588915,0.48099891422367,0.479283314669653,0.5
190,70,50,50,50,1,1,0.6,0.8,0,"single-peaked",2000,0.533464548143907,0.506261218456341,0.510221051544262,0.493477237048665,0.509681267296498,0.501333016576919,0.486021588678856,0.488822605965463,0.485530546623794,0.48496993987976,0.488069414316703,0.509977827050998,0.459340659340659,0.473799126637555,0.496842105263158,0.486458333333333,0.484547461368653
192,70,50,50,50,1,1,0.6,0.8,2,"single-peaked",2000,0.63812292358804,0.628504043126685,0.596655844155844,0.591166867590918,0.648731501057083,0.634914083557952,0.655971320346321,0.640370705244122,0.396466040861403,0.386892177589852,0.397727272727273,0.417452830188679,0.386075949367089,0.391684901531729,0.40133779264214,0.392113910186199,0.400890868596882
193,70,50,50,50,1,1,0.6,0.8,3,"single-peaked",2000,0.777503736920778,0.771540353230495,0.611383270122208,0.610649303389478,0.746457932948965,0.777741448692154,0.75882585335019,0.795960698689956,0.297418630751964,0.282511210762332,0.285398230088496,0.338028169014085,0.286026200873362,0.285714285714286,0.309633027522936,0.283964365256125,0.311085972850679
195,70,50,50,50,1,1,0.6,0.8,5,"single-peaked",2000,0.941289900575615,0.936098398169337,0.686428038777033,0.690884353741497,0.918584510727368,0.900422251280375,0.92314370938532,0.911397174254317,0.160535117056856,0.173626373626374,0.158836689038031,0.153318077803204,0.156043956043956,0.157427937915743,0.163677130044843,0.16629711751663,0.154708520179372
199,70,50,50,50,1,1,0.6,0.8,9,"single-peaked",2000,0.986259583198359,0.993442028985507,0.753018223234625,0.751146384479718,0.943677788575748,0.965603002070394,0.956361861373251,0.957967631497043,0.110555555555556,0.131221719457014,0.0842824601366743,0.160869565217391,0.065359477124183,0.0746102449888641,0.146341463414634,0.10783200908059,0.11316648531012
198,70,50,50,50,1,1,0.6,0.8,8,"single-peaked",2000,0.975301418439716,0.977798319327731,0.783217446270544,0.784758839157981,0.942353090172239,0.935168067226891,0.948317003792667,0.939796648273044,0.111417539988969,0.127659574468085,0.106194690265487,0.112941176470588,0.0987124463519313,0.10239651416122,0.120670391061453,0.117136659436009,0.105499438832772
197,70,50,50,50,1,1,0.6,0.8,7,"single-peaked",2000,0.982961800104657,0.98702168367347,0.763924319727892,0.763243727598566,0.966376242804815,0.939649766156463,0.971837797619048,0.941543778801843,0.112334801762115,0.147252747252747,0.0803571428571429,0.127232142857143,0.0946236559139785,0.0876232201533406,0.137320044296788,0.1140642303433,0.110624315443593
201,70,50,50,50,1,1,0.6,0.8,11,"single-peaked",2000,0.988445071010861,0.987350534927628,0.792547826991058,0.789574074074074,0.971130952380953,0.95965754143067,0.974667290496985,0.961547619047619,0.105060506050605,0.131578947368421,0.0764192139737991,0.140969162995595,0.0711111111111111,0.0737885462555066,0.136263736263736,0.103938730853392,0.106194690265487
204,70,50,50,50,1,1,0.6,0.8,14,"single-peaked",2000,0.980870279146141,0.986793549691639,0.846951415701416,0.834968218056453,0.963691844553914,0.956184915579821,0.970216645216645,0.951686059039,0.0920758928571429,0.110344827586207,0.0608108108108108,0.112526539278132,0.083710407239819,0.072234762979684,0.111479028697572,0.0853242320819113,0.0985761226725082
202,70,50,50,50,1,1,0.6,0.8,12,"single-peaked",2000,0.987573099415205,0.992156862745098,0.835178698345009,0.805115596963423,0.968264411027569,0.974509803921569,0.976083866382374,0.969473199907983,0.0926445816956766,0.129385964912281,0.0831556503198294,0.110859728506787,0.0434782608695652,0.0645526613816535,0.120267260579065,0.105945945945946,0.0782710280373832
194,70,50,50,50,1,1,0.6,0.8,4,"single-peaked",2000,0.88690977443609,0.899448757763975,0.652380952380953,0.661132084969295,0.86467418546366,0.875613354037268,0.877519886673204,0.873796939494614,0.188075880758808,0.181052631578947,0.169336384439359,0.210869565217391,0.190274841437632,0.18021978021978,0.19572192513369,0.175438596491228,0.20042872454448
196,70,50,50,50,1,1,0.6,0.8,6,"single-peaked",2000,0.966102889358703,0.974517237893034,0.722221361429604,0.712916259898037,0.892288331823216,0.967308664442423,0.904126639809936,0.962327801279965,0.132863340563991,0.19661733615222,0.119305856832972,0.146496815286624,0.0637813211845103,0.0922222222222222,0.171610169491525,0.158458244111349,0.106593406593407
217,70,50,50,50,1,1,0.6,0.9,6,"single-peaked",2000,0.964907944084555,0.964045031055901,0.715473770809137,0.660237517337032,0.936972951471758,0.94684265010352,0.948286875725901,0.942672214516875,0.138530566461021,0.112171837708831,0.144308943089431,0.117391304347826,0.182038834951456,0.161504424778761,0.11490329920364,0.129527991218441,0.147935779816514
240,70,50,50,50,1,1,0.6,1,8,"single-peaked",2000,0.979148959354909,0.978933021806854,0.787006723985891,0.795738095238096,0.963907050234281,0.981341789052069,0.968331128747796,0.980727513227513,0.111619919862622,0.0709382151029748,0.134259259259259,0.0981308411214953,0.142222222222222,0.138321995464853,0.084393063583815,0.102416570771001,0.120728929384966
206,70,50,50,50,1,1,0.6,0.8,16,"single-peaked",2000,0.988757183908046,0.989945226917058,0.829886520309684,0.83781067251462,0.986422413793104,0.960350994858037,0.989288365680348,0.961299081035924,0.083008356545961,0.0711206896551724,0.10467706013363,0.0962441314553991,0.0614035087719298,0.0828729281767956,0.0831460674157303,0.0876232201533406,0.0782312925170068
210,70,50,50,50,1,1,0.6,0.8,20,"single-peaked",2000,0.99534632034632,0.994028722600151,0.827675343456255,0.820205627705628,0.965053597196455,0.959153979051939,0.966594360086768,0.965227272727273,0.0802879291251384,0.136069114470842,0.0412147505422994,0.104072398190045,0.0386363636363636,0.0399556048834628,0.120441988950276,0.0887445887445888,0.0714285714285714
221,70,50,50,50,1,1,0.6,0.9,10,"single-peaked",2000,0.981328592042878,0.978266178266179,0.844783734389278,0.83116576819407,0.96310039167182,0.960031635031635,0.961021423494771,0.960624438454628,0.0958520179372197,0.0865800865800866,0.136460554371002,0.0536130536130536,0.10377358490566,0.120940649496081,0.0707070707070707,0.111707841031149,0.078546307151231
214,70,50,50,50,1,1,0.6,0.9,3,"single-peaked",2000,0.756683842691306,0.801039186507936,0.630187074829932,0.633815192743765,0.783602819237148,0.806195436507937,0.819539221938776,0.790432385075242,0.270496374790853,0.287841191066998,0.236607142857143,0.258333333333333,0.300865800865801,0.269230769230769,0.271800679501699,0.260869565217391,0.279193205944798
200,70,50,50,50,1,1,0.6,0.8,10,"single-peaked",2000,0.986496913580247,0.986044417767107,0.834358465608466,0.825030103995621,0.957104276895944,0.959776410564226,0.962291412291412,0.962471264367816,0.113623827909542,0.191244239631336,0.0662393162393162,0.130252100840336,0.0689655172413793,0.0675526024363234,0.159340659340659,0.126385809312639,0.100987925356751
203,70,50,50,50,1,1,0.6,0.8,13,"single-peaked",2000,0.992837980262527,0.991827266238401,0.810532011847802,0.805187472185136,0.971399827536649,0.943945651065566,0.966988493962178,0.948345015576324,0.0966850828729282,0.13682092555332,0.0287081339712919,0.160599571734475,0.0467289719626168,0.0378250591016548,0.148340248962656,0.087431693989071,0.106145251396648
227,70,50,50,50,1,1,0.6,0.9,16,"single-peaked",2000,0.989837122497455,0.995772187281621,0.847527264874204,0.847022518334883,0.981690419635788,0.980071378656285,0.987477054313789,0.974271769445305,0.0622222222222222,0.0498812351543943,0.0748299319727891,0.0712788259958071,0.052060737527115,0.0631929046563193,0.0612472160356347,0.0626450116009281,0.0618336886993603
209,70,50,50,50,1,1,0.6,0.8,19,"single-peaked",2000,0.991569541569542,0.993501767519235,0.803897270114943,0.802526622463331,0.961316461316462,0.951286650031192,0.969894293924467,0.954731766124171,0.0789041095890411,0.0839160839160839,0.0431034482758621,0.14410480349345,0.0464135021097046,0.0447761194029851,0.114994363021421,0.0627099664053751,0.0944206008583691
215,70,50,50,50,1,1,0.6,0.9,4,"single-peaked",2000,0.904057830807266,0.907633801383801,0.635636946193791,0.677099567099567,0.891884338385467,0.880173992673993,0.893075350789968,0.885721500721501,0.192161132280893,0.162528216704289,0.225058004640371,0.173076923076923,0.208080808080808,0.215982721382289,0.16794731064764,0.193363844393593,0.191069574247144
242,70,50,50,50,1,1,0.6,1,10,"single-peaked",2000,0.989110331632653,0.983974358974359,0.805968468468468,0.800334730469205,0.98327487244898,0.975783475783476,0.97733268983269,0.980114099429503,0.0694915254237288,0.0714285714285714,0.0741573033707865,0.0747863247863248,0.0562347188264059,0.0655737704918033,0.0731441048034935,0.0727883538633819,0.0661345496009122
205,70,50,50,50,1,1,0.6,0.8,15,"single-peaked",2000,0.984165936313176,0.980310511301295,0.806390560658854,0.807387329931973,0.964173726750414,0.944187513715164,0.962651779115194,0.951227678571429,0.083927591881514,0.106122448979592,0.0709534368070953,0.101382488479263,0.0558035714285714,0.0634037819799778,0.103896103896104,0.0892667375132837,0.0782312925170068
218,70,50,50,50,1,1,0.6,0.9,7,"single-peaked",2000,0.970706168831169,0.98422619047619,0.758156301313629,0.739542483660131,0.928125,0.971038587848933,0.948204022988506,0.953052702562507,0.117550574084199,0.111363636363636,0.113978494623656,0.120689655172414,0.123913043478261,0.118918918918919,0.116150442477876,0.112707182320442,0.122294372294372
219,70,50,50,50,1,1,0.6,0.9,8,"single-peaked",2000,0.969098107993197,0.978459821428572,0.852532167601453,0.852623746867168,0.973230229591837,0.973240858843538,0.981865171010668,0.965011487050961,0.109803921568627,0.078125,0.120092378752887,0.100446428571429,0.140350877192982,0.130483689538808,0.0892857142857143,0.0987514188422247,0.120575221238938
225,70,50,50,50,1,1,0.6,0.9,14,"single-peaked",2000,0.994385456885457,0.995919145690313,0.861143169058015,0.852072981366459,0.98518876018876,0.975400457665904,0.988693075483468,0.976485507246377,0.0817120622568093,0.0608108108108108,0.0873362445414847,0.100686498855835,0.0782608695652174,0.0827886710239651,0.0805902383654938,0.0742793791574279,0.0891861761426979
236,70,50,50,50,1,1,0.6,1,4,"single-peaked",2000,0.927855146251372,0.914868347338936,0.661693892803759,0.661999332443258,0.924565738244983,0.937240896358543,0.913319453341875,0.947162883845127,0.181869369369369,0.174004192872117,0.237668161434978,0.112941176470588,0.200934579439252,0.219679633867277,0.145232815964523,0.204767063921994,0.157092614302462
224,70,50,50,50,1,1,0.6,0.9,13,"single-peaked",2000,0.98987003058104,0.988148984198646,0.791976686507937,0.790181827654475,0.967584097859328,0.974035257443835,0.969747023809524,0.977274148171304,0.0842047330764997,0.0688073394495413,0.0810810810810811,0.103837471783296,0.0831509846827133,0.082089552238806,0.0864618885096701,0.0752453653217012,0.0933333333333333
228,70,50,50,50,1,1,0.6,0.9,17,"single-peaked",2000,0.991106128550075,0.991181279378704,0.818464103365635,0.81826801517067,0.982810164424514,0.991431637032495,0.982309575909139,0.990228613569322,0.0647995606809445,0.0515695067264574,0.0481400437636762,0.0901287553648069,0.0685840707964602,0.0583058305830583,0.0712719298245614,0.0498338870431894,0.079520697167756
243,70,50,50,50,1,1,0.6,1,11,"single-peaked",2000,0.981432242500525,0.979821159232924,0.818205044574908,0.820073051948052,0.987298091042585,0.977758026287438,0.985779517286367,0.979802489177489,0.0924464487034949,0.0682819383259912,0.116438356164384,0.0904977375565611,0.0954545454545455,0.105922551252847,0.0792410714285714,0.0919282511210762,0.0929705215419501
230,70,50,50,50,1,1,0.6,0.9,19,"single-peaked",2000,0.988871054039593,0.987280137280137,0.848307248307248,0.864648784825133,0.989213483146067,0.98946803946804,0.98954933954934,0.989591977869986,0.0633333333333333,0.0404494382022472,0.0629370629370629,0.0540540540540541,0.0933609958506224,0.0790340285400659,0.047244094488189,0.051487414187643,0.0745140388768898
207,70,50,50,50,1,1,0.6,0.8,17,"single-peaked",2000,0.979761904761905,0.993319667822979,0.823979949874687,0.793175494917068,0.944956616052061,0.944336697151267,0.963275689223057,0.936342964151953,0.0817884405670665,0.0867678958785249,0.0547368421052632,0.150110375275938,0.0359550561797753,0.0456521739130435,0.118161925601751,0.0705128205128205,0.0935412026726058
247,70,50,50,50,1,1,0.6,1,15,"single-peaked",2000,0.985998432294729,0.989691091954023,0.7881511289962,0.774209224752704,0.982828728199099,0.987156198686371,0.983746926000447,0.981372210720037,0.0663322185061316,0.0677618069815195,0.0679156908665105,0.0494623655913978,0.0819277108433735,0.0748218527315914,0.0588235294117647,0.0678336980306346,0.0647727272727273
229,70,50,50,50,1,1,0.6,0.9,18,"single-peaked",2000,0.98947583947584,0.995980595980596,0.861025641025641,0.860346638655463,0.983198783198783,0.992342342342342,0.990669806384092,0.989000600240096,0.0758658603628367,0.0835380835380835,0.0813186813186813,0.0478170478170478,0.092436974789916,0.0870032223415682,0.0641891891891892,0.0823665893271462,0.0700104493207941
216,70,50,50,50,1,1,0.6,0.9,5,"single-peaked",2000,0.95531371346822,0.952546150618838,0.673551187812933,0.683006081220368,0.934316881258941,0.921473148730858,0.935541173963993,0.927551020408164,0.145355191256831,0.15203426124197,0.131991051454139,0.138766519823789,0.158008658008658,0.145214521452145,0.145494028230185,0.142231947483589,0.148471615720524
212,70,50,50,50,1,1,0.6,0.9,1,"single-peaked",2000,0.539460317460318,0.550695076332019,0.533956411072224,0.53942846369317,0.565761904761904,0.567381963401072,0.542027256336833,0.544990303813833,0.485651214128035,0.477777777777778,0.527839643652561,0.452229299363057,0.486425339366516,0.507295173961841,0.46471226927253,0.502780867630701,0.468784227820372
246,70,50,50,50,1,1,0.6,1,14,"single-peaked",2000,0.982019007178243,0.989154704944179,0.858416265382558,0.860521708683474,0.972186836518047,0.988915470494418,0.982656500802568,0.978926570628252,0.0674033149171271,0.0254777070063694,0.10561797752809,0.0478468899521531,0.0903361344537815,0.0977198697068404,0.0359955005624297,0.064410480349345,0.0704697986577181
213,70,50,50,50,1,1,0.6,0.9,2,"single-peaked",2000,0.644246861924687,0.626403736097614,0.59857717209691,0.596909882232463,0.635505080693366,0.638338192419825,0.638100459482039,0.638873527905786,0.380978260869565,0.382845188284519,0.383771929824561,0.349206349206349,0.406451612903226,0.395222584147666,0.366702937976061,0.383297644539615,0.378587196467991
211,70,50,50,50,1,1,0.6,0.9,0,"single-peaked",2000,0.509475374732334,0.492210805435863,0.496060027574504,0.502636419374617,0.496334251045172,0.493503480278422,0.490258776116237,0.51632178622522,0.498621070049641,0.49678800856531,0.496659242761693,0.505800464037123,0.495708154506438,0.496174863387978,0.501113585746102,0.496724890829694,0.500557413600892
223,70,50,50,50,1,1,0.6,0.9,12,"single-peaked",2000,0.980999894414529,0.983656008604674,0.790934483132661,0.794419970631425,0.958834864322669,0.96999608878459,0.96173391908016,0.967301237675687,0.0786455488803932,0.0709534368070953,0.0911161731207289,0.0903490759753593,0.0616740088105727,0.0761478163493841,0.0810234541577825,0.0808988764044944,0.0765143464399575
231,70,50,50,50,1,1,0.6,0.9,20,"single-peaked",2000,0.997427035330261,0.99438964895535,0.820901470739484,0.82638588912887,0.989494184770682,0.991937108919291,0.985565154787617,0.994384449244061,0.0718629076838032,0.0576036866359447,0.0777537796976242,0.0623608017817372,0.0885529157667387,0.0831533477321814,0.0600226500566251,0.0680044593088071,0.0756578947368421
239,70,50,50,50,1,1,0.6,1,7,"single-peaked",2000,0.972563492063492,0.980529711884754,0.772961020261236,0.748429756517992,0.97410582010582,0.972088835534214,0.979219376735576,0.963353803059685,0.112506826870563,0.0888888888888889,0.133909287257019,0.0756302521008403,0.153846153846154,0.143646408839779,0.08207343412527,0.111719605695509,0.113289760348584
238,70,50,50,50,1,1,0.6,1,6,"single-peaked",2000,0.962563909774436,0.956042931714073,0.727717782577394,0.711018891124525,0.958426065162908,0.94987482688825,0.953134320682917,0.951151352559803,0.131346578366446,0.124210526315789,0.183189655172414,0.0827740492170022,0.133802816901408,0.159550561797753,0.10412147505423,0.153354632587859,0.107674684994273
222,70,50,50,50,1,1,0.6,0.9,11,"single-peaked",2000,0.972258880457495,0.980962710463795,0.818008432539683,0.802654508611956,0.961030462993512,0.970421444065696,0.97748759920635,0.965268490374874,0.0883468834688347,0.0715935334872979,0.114583333333333,0.0997830802603037,0.0658174097664544,0.0904311251314406,0.0861297539149888,0.0941949616648412,0.082618025751073
220,70,50,50,50,1,1,0.6,0.9,9,"single-peaked",2000,0.984978540772532,0.98761608377791,0.812114104116223,0.805665204678363,0.962676272225629,0.962927287097412,0.96727199354318,0.95969089390142,0.0975479744136461,0.0858369098712446,0.116525423728814,0.0705394190871369,0.118421052631579,0.117456896551724,0.0780590717299578,0.101279317697228,0.093816631130064
241,70,50,50,50,1,1,0.6,1,9,"single-peaked",2000,0.989056976502391,0.988293216630197,0.827211628633948,0.812267080745342,0.974935017675192,0.985380848181724,0.975817963947067,0.984254113544731,0.0945273631840796,0.074235807860262,0.118161925601751,0.0656455142231947,0.121281464530892,0.119686800894855,0.0699453551912568,0.0961748633879781,0.092841163310962
