"run","density","fraction_blue","circle_blue","circle_orange","dominant_con","M_con","eth_con","val_con","dominant_lib","M_lib","val_lib","eth_lib","determinism","step","et_sq_bl","et_sq_or","et_cl_bl","et_cl_or","vl_sq_bl","vl_sq_or","vl_cl_bl","vl_cl_or","mv_gl","mv_sq_bl","mv_cl_bl","mv_sq_or","mv_cl_or","mv_cl","mv_sq","mv_bl","mv_or"
2988,70,50,50,50,0.5,0.8,1,0.5,0.5,1,1,0.5,11,2000,0.96319488147682,0.965705446911944,0.880270311084265,0.873914345612459,0.899092720788757,0.906573859242073,0.917781636967683,0.919035140261555,0.130245231607629,0.213656387665198,0.0634249471458774,0.19953596287703,0.0545073375262055,0.0589473684210526,0.206779661016949,0.137001078748652,0.123348017621145
2989,70,50,50,50,0.5,0.8,1,0.5,0.5,1,1,0.5,12,2000,0.953044669195112,0.94688771582536,0.856305298737449,0.85138010956595,0.879727665402445,0.880012097217641,0.895668058455114,0.893431310577328,0.138613861386139,0.211453744493392,0.0668058455114822,0.214780600461894,0.0685840707964602,0.0676691729323308,0.213077790304397,0.137191854233655,0.140112994350282
2994,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,1,2000,0.508591125014483,0.536915391156463,0.530169636564985,0.497676255857034,0.519308307264511,0.532270408163266,0.581282090003021,0.549103737604882,0.505649717514124,0.515815085158151,0.47568710359408,0.496659242761693,0.537757437070938,0.505494505494505,0.505813953488372,0.494343891402715,0.516930022573363
2990,70,50,50,50,0.5,0.8,1,0.5,0.5,1,1,0.5,13,2000,0.967903973183476,0.961218770019219,0.880906407278359,0.864710289710289,0.871322587005817,0.909945547725817,0.883042973286876,0.913125763125763,0.147567567567568,0.229813664596273,0.0894308943089431,0.197309417040359,0.0699300699300699,0.0803474484256243,0.214208826695371,0.158974358974359,0.134857142857143
2981,70,50,50,50,0.5,0.8,1,0.5,0.5,1,1,0.5,4,2000,0.634859788359789,0.64841673940452,0.619604010025063,0.620993742708665,0.612383597883598,0.626748133061779,0.617458646616542,0.619026407890551,0.395710455764075,0.402222222222222,0.397894736842105,0.40122199592668,0.380846325167038,0.38961038961039,0.401700318809777,0.4,0.391489361702128
2999,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,6,2000,0.780647598207774,0.783214812473663,0.514635400596524,0.514138804457954,0.908005105762218,0.904011272650653,0.919615859302684,0.911084093211753,0.199782844733985,0.306345733041575,0.0971922246220302,0.300884955752212,0.1,0.0986066452304394,0.303630363036304,0.201086956521739,0.198481561822126
2985,70,50,50,50,0.5,0.8,1,0.5,0.5,1,1,0.5,8,2000,0.905285218253968,0.889833993298812,0.771510484927916,0.802087576374745,0.818670634920635,0.808148035333537,0.801914045434687,0.831842207351372,0.197761194029851,0.233333333333333,0.139908256880734,0.249466950959488,0.164969450101833,0.153182308522114,0.241306638566913,0.188864628820961,0.20625
2997,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,4,2000,0.643525802391441,0.606667216540196,0.511325746231406,0.503782771535581,0.734251101321586,0.699466622676785,0.738858939802336,0.749518459069021,0.357103372028745,0.427312775330396,0.274633123689727,0.46189376443418,0.271910112359551,0.273318872017354,0.444193912063134,0.349087003222342,0.365603644646925
3005,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,12,2000,0.962587492828457,0.961904761904762,0.503445827872433,0.529790748898678,0.98342512908778,0.962844219107267,0.978713411970293,0.975081288021817,0.131726457399103,0.2,0.0435779816513761,0.231732776617954,0.0484581497797357,0.0460674157303371,0.217002237136465,0.119858989424207,0.142550911039657
2995,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,2,2000,0.556773313492064,0.534994281555417,0.536992183482464,0.494012041598248,0.569446924603175,0.577336764400083,0.574323768384244,0.560243568691845,0.453159041394335,0.514583333333333,0.419006479481641,0.454148471615721,0.420689655172414,0.419821826280624,0.485074626865672,0.467656415694592,0.437849944008959
3000,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,7,2000,0.849387976448714,0.83541598871895,0.476029601029601,0.533704761904762,0.954100816031402,0.939757565896518,0.956472543972544,0.949642857142857,0.162689804772234,0.245119305856833,0.0653153153153153,0.280182232346241,0.07,0.0677966101694915,0.262222222222222,0.156906077348066,0.168264110756124
2996,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,3,2000,0.566343537414966,0.536698870235456,0.514381153305205,0.476621187800963,0.625102040816327,0.623859676908458,0.623101265822785,0.625246120920279,0.420430107526882,0.453061224489796,0.367088607594937,0.450110864745011,0.41123595505618,0.388465723612622,0.451647183846971,0.410788381742739,0.430803571428571
3007,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,14,2000,0.974901029295329,0.977626278277038,0.482747543461829,0.549335493566263,0.965439429928741,0.964892573081293,0.974030882194147,0.973236592467362,0.112568306010929,0.211401425178147,0.0634920634920635,0.151843817787419,0.0374753451676529,0.04957805907173,0.180272108843537,0.135730858468677,0.0919421487603306
2998,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,5,2000,0.686500206143064,0.694945887445888,0.506967635539064,0.505646045028891,0.837989589775304,0.848346861471862,0.864991754277469,0.849260310818888,0.260586319218241,0.372294372294372,0.140692640692641,0.345454545454545,0.190376569037657,0.165957446808511,0.35920177383592,0.256493506493506,0.264705882352941
3002,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,9,2000,0.93891223155929,0.949707259953162,0.487177111410602,0.521702898550724,0.951994501504306,0.977400468384075,0.9620198787062,0.971516563146998,0.152375750955762,0.246187363834423,0.0518867924528302,0.233606557377049,0.0652173913043478,0.0588235294117647,0.239704329461457,0.152887882219706,0.151898734177215
3008,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,15,2000,0.980306911794254,0.973964803312629,0.512457482993197,0.499863163656268,0.970745428973277,0.97128364389234,0.968322172619048,0.981048166392994,0.113861386138614,0.193684210526316,0.0290178571428571,0.189130434782609,0.0344827586206897,0.0317100792751982,0.19144385026738,0.113759479956663,0.113966480446927
3009,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,0,2000,0.530669063964258,0.491514041514042,0.496408221408222,0.485662761687819,0.515563364934074,0.486649461649462,0.519736975986976,0.524677296886864,0.506486181613085,0.517162471395881,0.5,0.501165501165501,0.507972665148064,0.503858875413451,0.509237875288684,0.50828729281768,0.504608294930876
3006,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,13,2000,0.966113756613757,0.970402116402116,0.504505379557681,0.50634675680972,0.964732804232804,0.970582010582011,0.976021119744969,0.970659416029786,0.114683815648446,0.197339246119734,0.0397489539748954,0.172949002217295,0.0576131687242798,0.0487551867219917,0.185144124168514,0.116254036598493,0.113127001067236
3004,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,11,2000,0.966263072393137,0.970545935545936,0.490538704066101,0.495497010463378,0.9681947405828,0.970784030784031,0.974241682974559,0.968479073243647,0.123309897241752,0.183368869936034,0.0365296803652968,0.225806451612903,0.031390134529148,0.0339366515837104,0.205181347150259,0.112458654906284,0.133757961783439
3003,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,10,2000,0.948436280249805,0.94941404178598,0.509446919079436,0.526439645625692,0.957103825136612,0.95757503446813,0.968246897868279,0.958854323970603,0.13501882732652,0.25,0.0244988864142539,0.224944320712695,0.0359408033826638,0.0303687635574837,0.237993596584845,0.141942369263607,0.127982646420824
3001,70,50,50,50,0.5,0.8,1,0.5,1,0,1,0.5,8,2000,0.889352135704067,0.887536340852131,0.500503959683225,0.497145976294448,0.960553341508278,0.958398496240602,0.964180294147897,0.963373362445415,0.154589371980676,0.259100642398287,0.0647948164146868,0.24,0.0502183406113537,0.0575461454940282,0.249469214437367,0.162365591397849,0.146838156484459
3013,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,4,2000,0.632183819764465,0.624493916509335,0.55889218132668,0.51569081959707,0.70968509984639,0.705700650304175,0.71066229985444,0.697018086080586,0.35861684327942,0.427956989247312,0.294759825327511,0.407488986784141,0.298076923076923,0.296338672768879,0.41784548422198,0.361863488624052,0.355172413793103
3012,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,3,2000,0.576686930091186,0.557123432123432,0.538425348305261,0.521852256186317,0.634224924012159,0.63469030969031,0.658559471823664,0.659071532543148,0.420936639118457,0.468085106382979,0.35589519650655,0.482517482517482,0.379912663755459,0.367903930131004,0.474972191323693,0.412715517241379,0.429537767756483
3010,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,1,2000,0.511654842523917,0.515950363196126,0.49042614833544,0.51242293792517,0.549029882833495,0.534538942695722,0.531903181626633,0.546266475340136,0.492561983471074,0.494356659142212,0.482300884955752,0.510593220338983,0.482142857142857,0.482222222222222,0.502732240437158,0.488268156424581,0.496739130434783
3011,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,2,2000,0.527743386243386,0.532557397959184,0.482793184994088,0.532906420765027,0.581404761904762,0.568978528911565,0.585679350747071,0.612619535519126,0.453005464480874,0.446666666666667,0.415349887133183,0.516703786191537,0.434426229508197,0.425349087003222,0.481646273637375,0.431131019036954,0.473852721451441
3014,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,5,2000,0.697010869565218,0.667207792207793,0.458026567601036,0.531710891700092,0.8671066252588,0.812052581564777,0.839702240234155,0.851982412835545,0.259176863181313,0.373101952277657,0.170212765957447,0.361419068736142,0.127429805615551,0.147855530474041,0.367324561403509,0.276018099547511,0.242888402625821
3016,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,7,2000,0.804767587225822,0.814246381371932,0.510216586634654,0.502060737527115,0.951230253437891,0.92657331655129,0.949319727891156,0.942699617808077,0.178453038674033,0.300715990453461,0.0840336134453782,0.262114537444934,0.0824295010845987,0.0832443970117396,0.280641466208477,0.185474860335196,0.171584699453552
3018,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,9,2000,0.91499503968254,0.903064566437929,0.521602787456446,0.515553529996686,0.975674603174603,0.940621750883759,0.967991764333228,0.954772953264833,0.153128430296378,0.272349272349272,0.0421286031042129,0.239651416122004,0.0440835266821346,0.0430839002267574,0.256382978723404,0.160944206008584,0.144943820224719
3015,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,6,2000,0.778693009118542,0.766818133503402,0.518474517906336,0.471653138528138,0.910952380952381,0.903411989795918,0.920397973238882,0.912340367965367,0.208469055374593,0.312765957446809,0.109504132231405,0.310267857142857,0.102272727272727,0.106060606060606,0.311546840958606,0.209643605870021,0.207207207207207
3017,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,8,2000,0.909350604996097,0.897716627634661,0.518344622331691,0.473026095684176,0.954620413739266,0.954304672688748,0.962600061576354,0.958057321289171,0.16473189607518,0.306122448979592,0.0538793103448276,0.245327102803738,0.0421545667447307,0.0482603815937149,0.277777777777778,0.183438155136268,0.143859649122807
3020,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,11,2000,0.938748419721871,0.943089793089793,0.500375229456862,0.50233301374241,0.955957648546144,0.969683694683695,0.967824748947198,0.968115478853734,0.130625686059276,0.210176991150442,0.036281179138322,0.221991701244813,0.0447427293064877,0.0405405405405405,0.21627408993576,0.124300111982083,0.136706135629709
3019,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,10,2000,0.940436090225564,0.947268445839874,0.484944655828433,0.545334757834758,0.966774436090226,0.956336996336996,0.967825435258849,0.964196682946683,0.139470782800441,0.237894736842105,0.036319612590799,0.213973799126638,0.0576923076923077,0.0476730987514188,0.22615219721329,0.144144144144144,0.134989200863931
3021,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,12,2000,0.963921747042767,0.962119262119262,0.475828613383679,0.508024691358025,0.971337579617834,0.976984126984127,0.975529683238935,0.982160003919263,0.113146551724138,0.199152542372881,0.0418502202643172,0.177927927927928,0.037037037037037,0.0393617021276596,0.188864628820961,0.122030237580994,0.104301075268817
3024,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,15,2000,0.983850486431132,0.987068869603916,0.506791748957648,0.526633627019089,0.978238607270866,0.970585781041388,0.983083717357911,0.975298930144745,0.132435465768799,0.210752688172043,0.0576036866359447,0.198135198135198,0.0616740088105727,0.0596846846846847,0.204697986577181,0.136818687430478,0.12797281993205
3022,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,13,2000,0.963034752007038,0.96256006989952,0.47692328042328,0.510992643403917,0.967282525019246,0.967141764962866,0.970248677248677,0.976521025946913,0.139043381535039,0.224018475750577,0.0533333333333333,0.213302752293578,0.0751565762004175,0.0645855758880517,0.218642117376295,0.137032842582106,0.140983606557377
3023,70,50,50,50,0.5,0.8,1,0.5,1,0.1,1,0.5,14,2000,0.970191994793361,0.973857786357787,0.496574500768049,0.500355862775218,0.972827855515783,0.973369798369798,0.983494623655914,0.978719918074757,0.128854625550661,0.192743764172336,0.0451612903225806,0.217977528089888,0.0666666666666667,0.0559139784946237,0.205417607223476,0.116997792494481,0.140659340659341
3025,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,0,2000,0.496523706674895,0.503139746889747,0.482732609172701,0.503969087635054,0.502542939421989,0.496712784212784,0.494412442396313,0.505284613845538,0.514034122179417,0.531317494600432,0.472350230414747,0.524774774774775,0.525210084033613,0.5,0.528114663726571,0.502787068004459,0.525
3029,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,4,2000,0.618701913079643,0.589066137566138,0.526806508629652,0.486549964813512,0.707628924932419,0.692997354497354,0.708975358702433,0.701416256157635,0.346110484780158,0.387799564270152,0.286026200873362,0.416851441241685,0.288177339901478,0.287037037037037,0.402197802197802,0.336968375136314,0.355892648774796
3031,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,6,2000,0.779375254375254,0.74218487394958,0.500061875061875,0.506895356895357,0.919065425315426,0.903515406162465,0.919579744579745,0.929254529254529,0.21078167115903,0.326923076923077,0.0977130977130977,0.336470588235294,0.0997920997920998,0.0987525987525988,0.331466965285554,0.210748155953635,0.210816777041943
3028,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,3,2000,0.557348511180628,0.597233967582805,0.500074404761904,0.527547005926834,0.596416985285598,0.623713883016209,0.635283251231528,0.66096975270795,0.403528114663727,0.447688564476886,0.385775862068966,0.431289640591966,0.354077253218884,0.36989247311828,0.438914027149321,0.414857142857143,0.39297124600639
3027,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,2,2000,0.505537599655246,0.530433246357904,0.484547101449276,0.488800520208083,0.560843568196509,0.56392150467493,0.610310559006211,0.590291116446579,0.466960352422908,0.504524886877828,0.421739130434783,0.461187214611872,0.48109243697479,0.451923076923077,0.482954545454545,0.462305986696231,0.471553610503282
3026,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,1,2000,0.518695258230142,0.521555160525749,0.508742080523196,0.488176464615697,0.525083056478406,0.543051066580478,0.547105558961782,0.548822215453346,0.503243243243243,0.545454545454545,0.5,0.475113122171946,0.490405117270789,0.495187165775401,0.511475409836066,0.522896698615548,0.482985729967069
3033,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,8,2000,0.87807654239525,0.887849189780297,0.532403043691704,0.488701153106983,0.952397448586825,0.959369718659907,0.963006872852233,0.960161755285074,0.167661421595225,0.233256351039261,0.065979381443299,0.313152400835073,0.0582959641255605,0.0622986036519871,0.275219298245614,0.144880174291939,0.19027027027027
3032,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,7,2000,0.853995198902606,0.834803767660911,0.495824870232454,0.561814914645103,0.961752890456594,0.921996336996337,0.950174904084857,0.943159129479884,0.178164041281912,0.302469135802469,0.037914691943128,0.289473684210526,0.0691823899371069,0.0545050055617353,0.296178343949045,0.179515418502203,0.176848874598071
3034,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,9,2000,0.93330377297646,0.93584856936267,0.485682182985554,0.533369628339141,0.95845157476083,0.956931102158868,0.964909042268593,0.964387340301974,0.142236699239957,0.207207207207207,0.0651685393258427,0.253796095444685,0.0487804878048781,0.0565635005336179,0.230939226519337,0.136107986501687,0.147953830010493
3035,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,10,2000,0.951891783967256,0.949086942469295,0.523055821881325,0.494106304493628,0.958904861735051,0.972478991596639,0.966392351123895,0.973563603845294,0.138950892857143,0.232704402515723,0.058165548098434,0.223981900452489,0.0305164319248826,0.0446735395189003,0.228509249183896,0.148268398268398,0.129032258064516
3030,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,5,2000,0.669502578101304,0.676066252587993,0.4945291005291,0.513143159806295,0.855191588312608,0.842774327122154,0.86910582010582,0.84444612590799,0.271991365353481,0.394904458598726,0.131111111111111,0.406521739130435,0.152542372881356,0.142082429501085,0.400644468313641,0.266015200868621,0.277896995708155
3038,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,13,2000,0.975684457228082,0.977811550151976,0.54860248447205,0.488653013653013,0.965926281026952,0.98451536643026,0.979027408064675,0.982467532467532,0.135241301907969,0.223713646532438,0.0393374741200828,0.238770685579196,0.048951048951049,0.043859649122807,0.231034482758621,0.127956989247312,0.143192488262911
3039,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,14,2000,0.97403603034134,0.971428571428571,0.490124007936508,0.479317998385795,0.978102612726507,0.967987012987013,0.981331845238095,0.976800847457627,0.126287262872629,0.198675496688742,0.0645833333333333,0.211363636363636,0.0402542372881356,0.0525210084033613,0.204927211646137,0.129689174705252,0.12280701754386
3036,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,11,2000,0.965309952809953,0.964355901090595,0.502816552816553,0.46510866091403,0.968524774774775,0.967992117481913,0.9750891000891,0.977127942899755,0.132928847214561,0.213963963963964,0.0395010395010395,0.201814058956916,0.0850111856823266,0.0614224137931034,0.207909604519774,0.123243243243243,0.143018018018018
3040,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,15,2000,0.980531746031746,0.979605410239213,0.495302590562184,0.513613505747126,0.977888888888889,0.969142633579253,0.979979576480705,0.972670361247948,0.130117779024117,0.237777777777778,0.0496613995485327,0.194835680751174,0.0431034482758621,0.0463065049614112,0.21689497716895,0.144456886898096,0.115730337078652
3042,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,1,2000,0.521692557620063,0.539049161781344,0.512007783882784,0.532672540381792,0.555640166514367,0.532729095958038,0.53454097985348,0.510058737151248,0.487236403995561,0.49680170575693,0.480769230769231,0.481641468682505,0.488986784140969,0.485057471264368,0.489270386266094,0.489265536723164,0.485278080697928
3037,70,50,50,50,0.5,0.8,1,0.5,1,0.2,1,0.5,12,2000,0.960348182283666,0.960117789187557,0.462191623637407,0.530466524216524,0.974490527393753,0.964706030403705,0.973806655192197,0.971833028083028,0.141053787047201,0.208602150537634,0.0674698795180723,0.232067510548523,0.047008547008547,0.0566251415628539,0.220447284345048,0.142045454545455,0.140127388535032
3047,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,6,2000,0.692837941628264,0.712277896233121,0.484169596250133,0.519716174570037,0.90871461487821,0.907295156868718,0.915494833280068,0.916278954170394,0.233333333333333,0.35632183908046,0.125279642058166,0.343283582089552,0.11482254697286,0.119870410367171,0.349557522123894,0.239229024943311,0.227848101265823
3048,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,7,2000,0.817543567543568,0.824873737373739,0.479932760141094,0.520367776740326,0.949353424353425,0.943393114821686,0.947456459435626,0.954266521423384,0.184977578475336,0.291375291375291,0.0925925925925926,0.310344827586207,0.0457516339869281,0.0684624017957351,0.301231802911534,0.191637630662021,0.178764897074756
3043,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,2,2000,0.554847129008203,0.524305787888926,0.533030712284913,0.504533998283998,0.555321188878236,0.579299096687856,0.584871448579432,0.60545634920635,0.464882943143813,0.483221476510067,0.455882352941176,0.46135831381733,0.459459459459459,0.457608695652174,0.47254004576659,0.469122426868906,0.460390355912744
3041,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,0,2000,0.498629829290207,0.488801759834368,0.487168441938179,0.481879194630873,0.496867824698013,0.511679606625258,0.482761591478697,0.496284755512943,0.494296577946768,0.509433962264151,0.486842105263158,0.476086956521739,0.504464285714286,0.495575221238938,0.493062966915688,0.498392282958199,0.490088105726872
3046,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,5,2000,0.674108489549666,0.660062486533075,0.512540016006403,0.510814780457638,0.842428894634777,0.824959599224306,0.849187174869948,0.850525664811379,0.260010970927043,0.366515837104072,0.159663865546218,0.379232505643341,0.147186147186147,0.153518123667377,0.372881355932203,0.259259259259259,0.260773480662983
3058,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,1,2000,0.508763693270736,0.530840455840456,0.491969461697723,0.512658027812896,0.536016096579477,0.529553317053317,0.549992236024845,0.542393594605984,0.488655229662424,0.511737089201878,0.51409978308026,0.465811965811966,0.464601769911504,0.489594742606791,0.487695749440716,0.512965050732807,0.465217391304348
3044,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,3,2000,0.589968185550082,0.589335781041389,0.520838624338624,0.516723591723592,0.601321325944171,0.625915109034268,0.645489417989418,0.652539352539353,0.413603949533736,0.428879310344828,0.371111111111111,0.446261682242991,0.40956340956341,0.390977443609023,0.437219730941704,0.400437636761488,0.426842684268427
3055,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,14,2000,0.97985842985843,0.980447775818146,0.515237044044991,0.505117984693877,0.97112558987559,0.978135410542818,0.977034058656575,0.979602465986395,0.132569558101473,0.201793721973094,0.0596026490066225,0.201646090534979,0.0625,0.0610432852386237,0.201716738197425,0.130144605116796,0.134903640256959
3057,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,0,2000,0.523340773809524,0.475244849712935,0.517923139405016,0.48845319448964,0.496847718253968,0.494925700776765,0.495271093512031,0.509287883718408,0.498067366096079,0.497916666666667,0.466950959488273,0.520094562647754,0.510250569476082,0.487885462555066,0.508305647840532,0.482613277133825,0.51508120649652
3049,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,8,2000,0.873909608091025,0.88780505952381,0.5121743996744,0.480102040816326,0.94732406236831,0.961006944444445,0.957997557997558,0.957407407407407,0.163498098859316,0.234513274336283,0.0726495726495727,0.277083333333333,0.0634920634920635,0.0682068206820682,0.256437768240343,0.152173913043478,0.174809989142237
3051,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,10,2000,0.945417039467144,0.945113081031935,0.510256799110303,0.502556471306472,0.960478178745402,0.965410842141152,0.969282681225356,0.971932234432234,0.128400435255713,0.2375,0.0530785562632696,0.186157517899761,0.0405982905982906,0.0468583599574015,0.21357063403782,0.146161934805468,0.109357384441939
3050,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,9,2000,0.92717166775386,0.919825708061002,0.520375836284927,0.48088171341596,0.952443465970863,0.940201265691462,0.95077725304998,0.955419656447054,0.151181968114349,0.23972602739726,0.0619834710743802,0.237472766884532,0.0707762557077626,0.0661605206073753,0.238573021181717,0.146420824295011,0.156075808249721
3052,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,11,2000,0.969411520066542,0.966628086419753,0.521056075707239,0.489748086734694,0.976907881056353,0.964621913580247,0.979281183932346,0.974178890306122,0.119271120927664,0.213973799126638,0.0338266384778013,0.18287037037037,0.0513392857142857,0.0423452768729642,0.198876404494382,0.122448979591837,0.115909090909091
3056,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,15,2000,0.973521331609567,0.978444512133212,0.460887445887446,0.50706676485027,0.964813617754794,0.975256371205199,0.973336038961039,0.979428080510555,0.119760479041916,0.191873589164786,0.0431818181818182,0.202558635394456,0.0432989690721649,0.0432432432432432,0.197368421052632,0.117780294450736,0.121593291404612
3053,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,12,2000,0.969269985898688,0.973045677498467,0.490654356980887,0.528857340037464,0.972985139386051,0.96517218475373,0.980077745383868,0.971495119787045,0.144262295081967,0.218678815489749,0.0634920634920635,0.229122055674518,0.0683229813664596,0.066017316017316,0.224061810154525,0.140909090909091,0.147368421052632
3045,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,4,2000,0.599854121079504,0.589652423469388,0.503731829573935,0.489564611093895,0.729850474106491,0.718696853741497,0.75664411027569,0.741049478359673,0.365019011406844,0.422319474835886,0.309473684210526,0.415178571428571,0.316702819956616,0.313034188034188,0.41878453038674,0.36480686695279,0.365236523652365
3068,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,11,2000,0.949593365436062,0.951410840932118,0.496198246198246,0.512446853741496,0.97167469234885,0.972844478216819,0.973645798645799,0.975217899659864,0.149553571428571,0.224719101123595,0.0582750582750583,0.248936170212766,0.0580357142857143,0.0581527936145952,0.237158469945355,0.143020594965675,0.155773420479303
3060,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,3,2000,0.565332374560563,0.583791793313071,0.523054919908467,0.526921237244898,0.64010866091403,0.638971631205674,0.644976571864444,0.634412202380953,0.41953385127636,0.41834451901566,0.356979405034325,0.504255319148936,0.392857142857143,0.375141242937853,0.462377317339149,0.388009049773756,0.449891067538126
3062,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,5,2000,0.670408532176429,0.669861619861621,0.504998922645981,0.51303202697008,0.833601900630101,0.845820614570615,0.83963316095669,0.853679414243573,0.263302249040044,0.370932754880694,0.169683257918552,0.365384615384615,0.139380530973451,0.154362416107383,0.368137782561894,0.272425249169435,0.254347826086956
3054,70,50,50,50,0.5,0.8,1,0.5,1,0.3,1,0.5,13,2000,0.974700460829493,0.982842836705498,0.50249433106576,0.485147891755821,0.955609318996416,0.976282444308196,0.968514223871367,0.971273861967695,0.120194910665945,0.182795698924731,0.0476190476190476,0.216738197424893,0.0308370044052863,0.0393013100436681,0.199785177228786,0.115426105717368,0.125
3059,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,2,2000,0.539326501478536,0.517898865153538,0.538417867146859,0.507448553534149,0.546120118282859,0.555952380952381,0.587229891956783,0.583407893428771,0.476216216216216,0.462526766595289,0.493697478991597,0.478971962616822,0.46972860125261,0.481675392670157,0.470391061452514,0.478260869565217,0.474090407938258
3070,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,13,2000,0.970800912957776,0.975342835546917,0.50365880297073,0.493488040377441,0.958162153750389,0.979705215419501,0.970074268239406,0.973680601272767,0.121468926553672,0.191721132897603,0.0458715596330275,0.199546485260771,0.043778801843318,0.0448275862068966,0.195555555555556,0.120670391061453,0.122285714285714
3066,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,9,2000,0.909464420688911,0.909821428571429,0.506915743236498,0.512422997946612,0.968062304286794,0.960818307905687,0.97736098632325,0.968705387699228,0.133663366336634,0.219457013574661,0.0628930817610063,0.213592233009709,0.0574948665297741,0.0601659751037344,0.216627634660422,0.138193688792165,0.129032258064516
3061,70,50,50,50,0.5,0.8,1,0.5,1,0.4,1,0.5,4,2000,0.596577049528052,0.619754964766175,0.519411828658404,0.543150962512665,0.717021953547566,0.709433055733504,0.742805501195912,0.725248226950355,0.363838047698281,0.443207126948775,0.301369863013699,0.417040358744395,0.295744680851064,0.298458149779736,0.430167597765363,0.373167981961669,0.354803493449782
