"run","density","fraction_blue","circle_blue","circle_orange","dominant_con","eth_con","val_con","dominant_lib","val_lib","eth_lib","determinism","utility_function","step","et_sq_bl","et_sq_or","et_cl_bl","et_cl_or","vl_sq_bl","vl_sq_or","vl_cl_bl","vl_cl_or","mv_gl","mv_sq_bl","mv_cl_bl","mv_sq_or","mv_cl_or","mv_cl","mv_sq","mv_bl","mv_or"
144,70,50,50,50,0.5,1,0.6,0.6,1,1,20,"single-peaked",2000,0.986937984496124,0.984440503063528,0.941786941580756,0.938352423374695,0.939731450719823,0.938189293776201,0.954489445262641,0.949832962138085,0.0878453038674033,0.177829099307159,0.00824742268041237,0.169300225733634,0.0066815144766147,0.00749464668094218,0.17351598173516,0.0882352941176471,0.0874439461883408
177,70,50,50,50,0.5,1,0.6,0.8,1,0.9,20,"single-peaked",2000,0.983959227467811,0.984386334386334,0.766915227629513,0.770337084505575,0.974718986306969,0.913721188721189,0.97978021978022,0.934239866624987,0.114093959731544,0.267094017094017,0.00879120879120879,0.174019607843137,0.0087527352297593,0.0087719298245614,0.223744292237443,0.1397616468039,0.0867052023121387
159,70,50,50,50,0.5,1,0.6,0.7,1,0.9,20,"single-peaked",2000,0.995589298626175,0.992530504265198,0.850708223104056,0.867538046146293,0.999566160520607,0.875078285282367,0.997754078483245,0.903411880216004,0.105869445968184,0.282937365010799,0,0.135440180586907,0.00412371134020619,0.00218102508178844,0.210816777041943,0.146368715083799,0.0668103448275862
166,70,50,50,50,0.5,1,0.6,0.8,1,0.6,1,"single-peaked",2000,0.540786075818614,0.514494184770683,0.506826849733028,0.504391056648393,0.537323107117033,0.52355167873601,0.524599542334096,0.523981511340428,0.492957746478873,0.503253796095445,0.482837528604119,0.470046082949309,0.514672686230248,0.498863636363636,0.487150837988827,0.493318485523385,0.492588369441277
178,70,50,50,50,0.5,1,0.6,0.8,1,1,1,"single-peaked",2000,0.504071584870272,0.496157359826424,0.523937074829932,0.498753441419394,0.509086172762321,0.523424117848578,0.547714710884354,0.536379626797185,0.480156512017887,0.485776805251641,0.475446428571429,0.465227817745803,0.492505353319058,0.484153005464481,0.475972540045767,0.480662983425414,0.479638009049774
174,70,50,50,50,0.5,1,0.6,0.8,1,0.8,20,"single-peaked",2000,0.987161246612466,0.97870489002776,0.737147455548743,0.71580547112462,0.973582075106465,0.911563100576554,0.970427140813407,0.929618372171564,0.107768052516411,0.249492900608519,0.00429184549356223,0.159192825112108,0.00236406619385343,0.00337457817772778,0.206602768903088,0.130344108446298,0.0828538550057537
168,70,50,50,50,0.5,1,0.6,0.8,1,0.6,20,"single-peaked",2000,0.972700447700447,0.989635235992852,0.659755720470006,0.634744366496599,0.92473544973545,0.990428886786503,0.949402185116471,0.97883450255102,0.112929623567921,0.213219616204691,0.0108225108225108,0.224669603524229,0,0.00549450549450549,0.218851570964247,0.112781954887218,0.113082039911308
186,70,50,50,50,0.5,1,0.6,0.9,1,0.6,20,"single-peaked",2000,0.983888333888334,0.979675521002052,0.539400393184797,0.60339727073194,0.982284382284382,0.939771622934888,0.981124399301005,0.960738142952572,0.109695290858726,0.198135198135198,0.00917431192660551,0.210884353741497,0.032064128256513,0.0213903743315508,0.204597701149425,0.102890173410405,0.115957446808511
180,70,50,50,50,0.5,1,0.6,0.8,1,1,20,"single-peaked",2000,0.97932036664431,0.977446550048591,0.737217229625039,0.740035842293907,0.938109210820479,0.962312925170068,0.950552628860655,0.969592933947773,0.0966340933767644,0.173708920187793,0.0130151843817787,0.187755102040816,0.0129032258064516,0.0129589632829374,0.181222707423581,0.0901916572717024,0.10261780104712
148,70,50,50,50,0.5,1,0.6,0.7,1,0.6,1,"single-peaked",2000,0.480133069394039,0.560788982259571,0.510254078483245,0.529678178963893,0.530600461893764,0.566479925303455,0.542545745149912,0.503757195185767,0.504371584699454,0.521939953810624,0.502314814814815,0.492156862745098,0.503296703296703,0.502818489289741,0.505832449628844,0.512138728323699,0.49740932642487
163,70,50,50,50,0.5,1,0.6,0.8,1,0.5,1,"single-peaked",2000,0.530030552043827,0.526731852833941,0.498967362225789,0.515558035714286,0.536422777075432,0.514343718926085,0.546503477795613,0.54375,0.516860143725815,0.520971302428256,0.532584269662921,0.519721577726218,0.495833333333333,0.513513513513513,0.520361990950226,0.526726057906459,0.507135016465423
170,70,50,50,50,0.5,1,0.6,0.8,1,0.7,5,"single-peaked",2000,0.667627311228179,0.664167472858218,0.570531815346226,0.585287511230908,0.722820473091624,0.735797592174568,0.742542628405074,0.766005291005291,0.336595976073953,0.412147505422993,0.268558951965066,0.415349887133183,0.255765199161426,0.262032085561497,0.413716814159292,0.340587595212187,0.332608695652174
175,70,50,50,50,0.5,1,0.6,0.8,1,0.9,1,"single-peaked",2000,0.500523088023088,0.528216991341991,0.510057378807379,0.489722054075867,0.501868171511028,0.5154329004329,0.532767589017589,0.503140133171913,0.495599559955996,0.458874458874459,0.542792792792793,0.486363636363636,0.495762711864407,0.518558951965066,0.472283813747228,0.5,0.491228070175439
173,70,50,50,50,0.5,1,0.6,0.8,1,0.8,5,"single-peaked",2000,0.688120091460384,0.65242300010512,0.578768115942029,0.583979591836735,0.727758723531166,0.703003784295176,0.719107142857143,0.727632129774987,0.317640692640693,0.322916666666667,0.256521739130435,0.417218543046358,0.274725274725275,0.265573770491803,0.368703108252947,0.290425531914894,0.345814977973568
181,70,50,50,50,0.5,1,0.6,0.9,1,0.5,1,"single-peaked",2000,0.536918048469388,0.508198112207021,0.504454847478103,0.488912661838929,0.54398118622449,0.525909428359317,0.54034783046411,0.539219881500988,0.492239467849224,0.444196428571429,0.528541226215645,0.505567928730512,0.488479262672811,0.509371554575524,0.474916387959866,0.487513572204126,0.497168742921857
187,70,50,50,50,0.5,1,0.6,0.9,1,0.7,1,"single-peaked",2000,0.523031783468105,0.531154961984794,0.500321199143469,0.524130458635067,0.545855795148248,0.515196078431373,0.536071173651474,0.528376673249945,0.513873473917869,0.522352941176471,0.507494646680942,0.514705882352941,0.511520737327189,0.509433962264151,0.518312985571587,0.51457399103139,0.513186813186813
179,70,50,50,50,0.5,1,0.6,0.8,1,1,5,"single-peaked",2000,0.649455936220643,0.65461373390558,0.532112614098757,0.577991584564861,0.71406216332687,0.686950745963622,0.704407236335643,0.716125307881774,0.337396121883657,0.382352941176471,0.265588914549654,0.396995708154506,0.301724137931034,0.284280936454849,0.389867841409692,0.324571428571429,0.349462365591398
164,70,50,50,50,0.5,1,0.6,0.8,1,0.5,5,"single-peaked",2000,0.667051035660902,0.640816326530613,0.523899970665885,0.514220413903958,0.721895686525732,0.701911893789775,0.759264691502885,0.750976994173197,0.3188484519283,0.390134529147982,0.248459958932238,0.354838709677419,0.291139240506329,0.269510926118626,0.372727272727273,0.316184351554126,0.3215859030837
158,70,50,50,50,0.5,1,0.6,0.7,1,0.9,5,"single-peaked",2000,0.654561637739209,0.664085158901573,0.599683544303798,0.631531328320803,0.691638851802404,0.681551475881929,0.699316857544705,0.727350877192983,0.348369565217391,0.338785046728972,0.341772151898734,0.377969762419006,0.334736842105263,0.338250790305585,0.359147025813692,0.340354767184035,0.356076759061834
182,70,50,50,50,0.5,1,0.6,0.9,1,0.5,5,"single-peaked",2000,0.654963969227773,0.63088930936613,0.524030080782313,0.501956376956377,0.770184535982082,0.753684431830127,0.771032631802721,0.752347652347653,0.307523338824822,0.406122448979592,0.198660714285714,0.376651982378855,0.235431235431235,0.216647662485747,0.391949152542373,0.307036247334755,0.308040770101925
176,70,50,50,50,0.5,1,0.6,0.8,1,0.9,5,"single-peaked",2000,0.690463866706104,0.640787370103917,0.56638714185884,0.547787209054025,0.748343685300207,0.71553614251456,0.748834481381651,0.755274396754217,0.312671420735052,0.403726708074534,0.270440251572327,0.364508393285372,0.210762331838565,0.24160346695558,0.385555555555556,0.3375,0.28505214368482
154,70,50,50,50,0.5,1,0.6,0.7,1,0.8,1,"single-peaked",2000,0.530413105413106,0.535341965471447,0.482263829319257,0.525463716238204,0.565852665852666,0.535038417757541,0.499609589794348,0.514836207831651,0.514657980456026,0.52991452991453,0.526558891454965,0.52390438247012,0.476082004555809,0.501146788990826,0.52680412371134,0.528301886792453,0.501594048884166
155,70,50,50,50,0.5,1,0.6,0.7,1,0.8,5,"single-peaked",2000,0.688187802118688,0.671476290938317,0.627746322106078,0.59931698485846,0.656860022626761,0.681741008639744,0.675941250483934,0.692069892473118,0.358369098712446,0.422413793103448,0.329268292682927,0.356540084388186,0.324884792626728,0.327213822894168,0.389125799573561,0.374476987447699,0.341409691629956
188,70,50,50,50,0.5,1,0.6,0.9,1,0.7,5,"single-peaked",2000,0.682911255411256,0.686205837173579,0.522277777777778,0.519832372410847,0.749066558441558,0.768274449564772,0.754238095238096,0.775157484518471,0.294280955024986,0.363636363636364,0.204444444444444,0.391397849462366,0.2152466367713,0.209821428571429,0.377900552486188,0.28314606741573,0.305159165751921
183,70,50,50,50,0.5,1,0.6,0.9,1,0.5,20,"single-peaked",2000,0.980368009272675,0.984973544973545,0.534353741496599,0.517915086388538,0.970146334395828,0.969328042328043,0.977914347557205,0.970375052675938,0.109795479009688,0.212981744421907,0.0346320346320346,0.170731707317073,0.0132743362831858,0.0240700218818381,0.192796610169492,0.126701570680628,0.0919158361018826
185,70,50,50,50,0.5,1,0.6,0.9,1,0.6,5,"single-peaked",2000,0.661263157894737,0.633295625942684,0.541773705096074,0.533555062823356,0.759619047619048,0.785488041370395,0.774329051796157,0.801631295533734,0.298245614035088,0.376842105263158,0.203947368421053,0.391402714932127,0.219512195121951,0.211686879823594,0.383860414394766,0.292158968850698,0.304591265397536
169,70,50,50,50,0.5,1,0.6,0.8,1,0.7,1,"single-peaked",2000,0.519864023591088,0.527004741290455,0.50428318135765,0.516528531243721,0.524265508955876,0.501695526695527,0.541000506585613,0.538105284307816,0.487513572204126,0.497706422018349,0.482978723404255,0.456709956709957,0.512658227848101,0.497881355932203,0.476614699331849,0.490066225165563,0.485042735042735
184,70,50,50,50,0.5,1,0.6,0.9,1,0.6,1,"single-peaked",2000,0.513619484491044,0.524694235588973,0.494976088726088,0.522069799222117,0.52905744866754,0.529130325814536,0.536487586487587,0.550407337327868,0.471615720524017,0.511467889908257,0.472222222222222,0.458947368421053,0.445916114790287,0.45928338762215,0.484083424807903,0.491150442477876,0.452586206896552
189,70,50,50,50,0.5,1,0.6,0.9,1,0.7,20,"single-peaked",2000,0.980483252623083,0.986820276497696,0.612672811059908,0.58554998922646,0.959203490718322,0.972798259088582,0.970819252432156,0.969852941176471,0.113279132791328,0.199152542372881,0.0021505376344086,0.233905579399142,0.0113122171945701,0.00661521499448732,0.216417910447761,0.101387406616862,0.125550660792952
172,70,50,50,50,0.5,1,0.6,0.8,1,0.8,1,"single-peaked",2000,0.515697278911565,0.513542665388303,0.524461068211068,0.491947536590394,0.513406219630709,0.549310216256525,0.5128432003432,0.50997990105133,0.488876831253391,0.520408163265306,0.488738738738739,0.476510067114094,0.467532467532468,0.477924944812362,0.499466382070438,0.505353319057816,0.471947194719472
192,70,50,50,50,0.5,1,0.6,0.9,1,0.8,20,"single-peaked",2000,0.976509492685963,0.978549484309853,0.59806005914143,0.597477504802346,0.948625376076356,0.963407943822691,0.959419292342204,0.971944191689414,0.109596510359869,0.182212581344902,0.0149892933618844,0.24367816091954,0.00849256900212314,0.011727078891258,0.212053571428571,0.0980603448275862,0.121412803532009
191,70,50,50,50,0.5,1,0.6,0.9,1,0.8,5,"single-peaked",2000,0.687051359822061,0.65909459021704,0.53702096890817,0.533310488374454,0.756528662420382,0.737018140589569,0.758204214440657,0.771672250989948,0.301139446554531,0.373673036093418,0.238611713665944,0.341628959276018,0.251599147121535,0.245161290322581,0.35815991237678,0.3068669527897,0.295279912184413
190,70,50,50,50,0.5,1,0.6,0.9,1,0.8,1,"single-peaked",2000,0.520353218210361,0.549438739555019,0.495798645798646,0.524844165133865,0.544481946624804,0.548147588845263,0.522738372738373,0.52421571632945,0.505759736697751,0.531868131868132,0.501165501165501,0.463002114164905,0.527896995708155,0.515083798882682,0.49676724137931,0.516968325791855,0.495207667731629
193,70,50,50,50,0.5,1,0.6,0.9,1,0.9,1,"single-peaked",2000,0.523111214182643,0.520141133376428,0.519377573645867,0.512307535433874,0.535521026592455,0.531095130359836,0.546246436490339,0.537310084633425,0.507953922106418,0.504329004329004,0.52212389380531,0.520361990950226,0.486081370449679,0.503808487486398,0.51216814159292,0.513129102844639,0.502750275027503
201,70,50,50,50,0.5,1,0.6,1,1,0.5,20,"single-peaked",2000,0.979554170661553,0.974899022108844,0.523099916822624,0.501282051282051,0.962514647917333,0.963940263605442,0.966913599500936,0.972868797868798,0.118967452300786,0.237136465324385,0.0218340611353712,0.194196428571429,0.020979020979021,0.0214205186020293,0.215642458100559,0.12817679558011,0.109464082098062
195,70,50,50,50,0.5,1,0.6,0.9,1,0.9,20,"single-peaked",2000,0.984267961570593,0.983034469017733,0.616811971041093,0.57005382005382,0.963768796992481,0.968547021318988,0.972970837157133,0.973800748800749,0.116086235489221,0.179824561403509,0.0235546038543897,0.235908141962422,0.00982800982800983,0.017162471395881,0.20855614973262,0.100758396533044,0.132054176072235
194,70,50,50,50,0.5,1,0.6,0.9,1,0.9,5,"single-peaked",2000,0.669875208855473,0.659616402116402,0.552624007936508,0.515949119373777,0.740230785296575,0.739230158730159,0.763769841269841,0.759825505544684,0.295504385964912,0.396929824561404,0.20625,0.393333333333333,0.187214611872146,0.197167755991285,0.39514348785872,0.299145299145299,0.291666666666667
196,70,50,50,50,0.5,1,0.6,0.9,1,1,1,"single-peaked",2000,0.528504983388704,0.529320276497696,0.516677201854193,0.516287878787879,0.53577796234773,0.512088545095458,0.557177096502318,0.536436688311688,0.493166287015945,0.46046511627907,0.528761061946903,0.513824884792627,0.468181818181818,0.498878923766816,0.487268518518519,0.49546485260771,0.490846681922197
210,70,50,50,50,0.5,1,0.6,1,1,0.8,20,"single-peaked",2000,0.974797311165846,0.979761904761905,0.513699674130138,0.485128626163109,0.961963772577997,0.968414502164502,0.971410175549248,0.96879584017515,0.124303232998885,0.225321888412017,0.0176600441501104,0.225,0.0252873563218391,0.0213963963963964,0.225165562913907,0.122959738846572,0.125714285714286
205,70,50,50,50,0.5,1,0.6,1,1,0.7,1,"single-peaked",2000,0.519705164916746,0.509095448333859,0.498438300051203,0.479984423676013,0.546144872202779,0.537842951750237,0.536884280593958,0.52815142412105,0.487465181058496,0.510022271714922,0.490322580645161,0.45916114790287,0.490654205607477,0.490481522956327,0.484478935698448,0.5,0.474460839954597
208,70,50,50,50,0.5,1,0.6,1,1,0.8,1,"single-peaked",2000,0.545822559793148,0.499988413857027,0.524968024399843,0.476542081949059,0.518953350570998,0.522749391727494,0.550464876033058,0.552696566998893,0.501414827391058,0.479638009049774,0.504132231404959,0.54014598540146,0.483720930232558,0.4945295404814,0.508792497069168,0.49244060475162,0.511296076099881
203,70,50,50,50,0.5,1,0.6,1,1,0.6,5,"single-peaked",2000,0.664427437641724,0.644642857142858,0.528630952380953,0.501404432740838,0.810758091115235,0.795338660578387,0.819104554865424,0.811619486504279,0.257381615598886,0.339092872570194,0.167391304347826,0.36986301369863,0.152073732718894,0.159955257270694,0.354051054384018,0.253521126760563,0.261467889908257
209,70,50,50,50,0.5,1,0.6,1,1,0.8,5,"single-peaked",2000,0.656464334705076,0.649568484110062,0.520027017899358,0.50259792166267,0.807809131883206,0.822002233729313,0.792665766070021,0.815327737809752,0.294543429844098,0.407407407407407,0.179669030732861,0.380851063829787,0.182254196642686,0.180952380952381,0.394351464435146,0.301430143014301,0.287485907553551
204,70,50,50,50,0.5,1,0.6,1,1,0.6,20,"single-peaked",2000,0.975656253389739,0.974053857350801,0.505997780468119,0.503201794636484,0.966870050981669,0.956656789353296,0.971491626311541,0.970243193637198,0.112745098039216,0.195899772209567,0.0169491525423729,0.222707423580786,0.0235546038543897,0.020234291799787,0.20958751393534,0.103183315038419,0.122162162162162
206,70,50,50,50,0.5,1,0.6,1,1,0.7,5,"single-peaked",2000,0.658296208296208,0.613757259001162,0.526190476190476,0.488529565672423,0.801341451341453,0.800647502903601,0.822121348539415,0.824680795395081,0.276070252469813,0.392931392931393,0.142857142857143,0.404878048780488,0.175824175824176,0.158968850698174,0.398428731762065,0.268547544409613,0.284393063583815
219,70,50,50,50,0.5,1,0.7,0.5,1,0.5,20,"single-peaked",2000,0.970209123472398,0.981446886446886,0.64960868606702,0.650429525930641,0.948116835229667,0.923199895342753,0.959526565255732,0.921866051543112,0.10178970917226,0.121681415929204,0.0717592592592593,0.142857142857143,0.0690423162583519,0.0703745743473326,0.132304299889746,0.0972850678733032,0.106194690265487
198,70,50,50,50,0.5,1,0.6,0.9,1,1,20,"single-peaked",2000,0.972173613320607,0.979632173382174,0.609139307897072,0.569077313465069,0.943869975607169,0.985017297517297,0.962008281573499,0.980344995140913,0.116657623440043,0.195121951219512,0.0269151138716356,0.228632478632479,0.0158730158730159,0.0216450216450216,0.212187159956474,0.10813704496788,0.125412541254125
200,70,50,50,50,0.5,1,0.6,1,1,0.5,5,"single-peaked",2000,0.647798585791625,0.669225506294473,0.50610971260751,0.529610655737705,0.792169373549885,0.772506841817187,0.828070589469268,0.79824599921936,0.254977876106195,0.350348027842227,0.127753303964758,0.395402298850575,0.163934426229508,0.146496815286624,0.3729792147806,0.236158192090395,0.273022751895991
197,70,50,50,50,0.5,1,0.6,0.9,1,1,5,"single-peaked",2000,0.690384615384616,0.663665038665039,0.564471962146381,0.5046875,0.803178619625988,0.78025284900285,0.796247357293868,0.773657852564103,0.295736643281166,0.370445344129555,0.232558139534884,0.368085106382979,0.197115384615385,0.215973003374578,0.369294605809129,0.302998965873837,0.287810383747178
212,70,50,50,50,0.5,1,0.6,1,1,0.9,5,"single-peaked",2000,0.65749801113763,0.712279351395731,0.531174637236869,0.490811347061347,0.800610864871009,0.841836001642037,0.850620784794605,0.832035607035607,0.260312151616499,0.338095238095238,0.171673819742489,0.387931034482759,0.146396396396396,0.159340659340659,0.364253393665158,0.250564334085779,0.269823788546255
218,70,50,50,50,0.5,1,0.7,0.5,1,0.5,5,"single-peaked",2000,0.6604597346498,0.645690420690421,0.595225211296641,0.556221818981634,0.658114779389078,0.674586524586525,0.673018449804164,0.674741559441329,0.350867375489647,0.34341252699784,0.318181818181818,0.37995337995338,0.364896073903002,0.340782122905028,0.360986547085202,0.330810810810811,0.372389791183295
225,70,50,50,50,0.5,1,0.7,0.5,1,0.7,20,"single-peaked",2000,0.970516945516945,0.985964912280702,0.910706419131529,0.903261854424645,0.922283891033891,0.936144709600087,0.94298825256975,0.933199939595288,0.11283185840708,0.144144144144144,0.039647577092511,0.192219679633867,0.080338266384778,0.0604099244875944,0.167990919409762,0.0913140311804009,0.134065934065934
202,70,50,50,50,0.5,1,0.6,1,1,0.6,1,"single-peaked",2000,0.51337997613624,0.529304635761589,0.49880694143167,0.515290178571429,0.510969194055755,0.513097866077999,0.532710980270633,0.544345238095238,0.521549372613202,0.480637813211845,0.535791757049892,0.507726269315673,0.558333333333333,0.547290116896918,0.494394618834081,0.508888888888889,0.533762057877814
207,70,50,50,50,0.5,1,0.6,1,1,0.7,20,"single-peaked",2000,0.97578621031746,0.985168858338314,0.536763952892985,0.476854993778984,0.942289186507937,0.984065550906555,0.957293906810036,0.974759642574369,0.111653116531165,0.1995841995842,0.021505376344086,0.202928870292887,0.00712589073634204,0.0146726862302483,0.201251303441084,0.112050739957717,0.111234705228031
199,70,50,50,50,0.5,1,0.6,1,1,0.5,1,"single-peaked",2000,0.515992063492064,0.518935359231412,0.510301520185241,0.500999286224126,0.5274708994709,0.555458959899749,0.554751837309977,0.566659019068013,0.471575527883054,0.491111111111111,0.448202959830867,0.422319474835886,0.524625267665953,0.486170212765957,0.456449834619625,0.469122426868906,0.474025974025974
211,70,50,50,50,0.5,1,0.6,1,1,0.9,1,"single-peaked",2000,0.563453875273959,0.49488416988417,0.538516865079365,0.484191516412391,0.51935395497111,0.507360038610039,0.494642857142857,0.51119972260749,0.497794928335171,0.47071129707113,0.5375,0.524774774774775,0.453883495145631,0.498878923766816,0.496746203904555,0.504175365344468,0.490654205607477
233,70,50,50,50,0.5,1,0.7,0.5,1,1,5,"single-peaked",2000,0.718849206349206,0.718165365908834,0.696380240130241,0.6934243996744,0.66326814058957,0.649389209365457,0.706860500610501,0.701231176231177,0.333708497467642,0.323809523809524,0.316239316239316,0.346793349168646,0.348290598290598,0.332264957264957,0.335315101070155,0.31981981981982,0.347581552305962
214,70,50,50,50,0.5,1,0.6,1,1,1,1,"single-peaked",2000,0.512524620553818,0.541131079297391,0.504652988855117,0.514803767660911,0.499556830031283,0.52461417402782,0.53942502532928,0.536255886970173,0.487534626038781,0.552311435523114,0.480851063829787,0.492537313432836,0.430769230769231,0.456216216216216,0.520454545454546,0.514188422247446,0.462121212121212
228,70,50,50,50,0.5,1,0.7,0.5,1,0.8,20,"single-peaked",2000,0.993190815518607,0.992961342086069,0.954965986394558,0.954346385235036,0.921284356973193,0.929540481400438,0.939863945578231,0.938972162740899,0.10239651416122,0.158767772511848,0.0408163265306122,0.192560175054705,0.0278372591006424,0.0344827586206897,0.176336746302617,0.0953947368421053,0.109307359307359
213,70,50,50,50,0.5,1,0.6,1,1,0.9,20,"single-peaked",2000,0.97718253968254,0.972412349555207,0.498406672864374,0.493900452013035,0.960494987468672,0.972051282051282,0.965832558619977,0.980255965520866,0.120547945205479,0.24780701754386,0.0130151843817787,0.213186813186813,0.00883002207505519,0.0109409190371991,0.230515916575192,0.129770992366412,0.111233480176211
222,70,50,50,50,0.5,1,0.7,0.5,1,0.6,20,"single-peaked",2000,0.972429052429053,0.979732739420936,0.785354997854998,0.775565744315745,0.902457912457913,0.951227595715347,0.909051909051909,0.950726619476619,0.104200763775232,0.151209677419355,0.0630630630630631,0.149220489977728,0.0472972972972973,0.0551801801801802,0.15026455026455,0.109574468085106,0.0985442329227324
217,70,50,50,50,0.5,1,0.7,0.5,1,0.5,1,"single-peaked",2000,0.499785867237688,0.525689351716046,0.512927170868347,0.516508300567934,0.536366880799429,0.544196734135132,0.498703081232493,0.487341633901267,0.510743801652893,0.524625267665953,0.465882352941176,0.517453798767967,0.532110091743119,0.499419279907085,0.520964360587002,0.496636771300448,0.524377031419285
216,70,50,50,50,0.5,1,0.6,1,1,1,20,"single-peaked",2000,0.988843813387424,0.975769355361192,0.496485260770975,0.536068142756041,0.980261759876364,0.960538818702084,0.971833495302883,0.978682640784551,0.101841820151679,0.22920892494929,0.0158730158730159,0.147392290249433,0.00636942675159236,0.0109649122807018,0.190578158458244,0.12847965738758,0.0745614035087719
215,70,50,50,50,0.5,1,0.6,1,1,1,5,"single-peaked",2000,0.67816655941656,0.69778452874926,0.517830147932189,0.516146344121173,0.832373444873445,0.848142659553449,0.838842997516467,0.845229922632668,0.26940133037694,0.382882882882883,0.158730158730159,0.365145228215768,0.160183066361556,0.159453302961276,0.373650107991361,0.271186440677966,0.267682263329706
229,70,50,50,50,0.5,1,0.7,0.5,1,0.9,1,"single-peaked",2000,0.513482834994463,0.536712577407645,0.500246217890141,0.551451800232288,0.47921742340347,0.485241832158872,0.548271398111483,0.568537069299265,0.484392419175028,0.467700258397933,0.479744136460554,0.497757847533632,0.489837398373984,0.484911550468262,0.483793517406963,0.474299065420561,0.493603411513859
221,70,50,50,50,0.5,1,0.7,0.5,1,0.6,5,"single-peaked",2000,0.709284134007586,0.688327982878545,0.637675624705327,0.581977978985021,0.680354509060262,0.682621722846442,0.701980198019802,0.680122401073106,0.357768052516411,0.376106194690265,0.36039603960396,0.348314606741573,0.345070422535211,0.353383458646617,0.36231884057971,0.367816091954023,0.346727898966705
226,70,50,50,50,0.5,1,0.7,0.5,1,0.8,1,"single-peaked",2000,0.556836734693878,0.503254539225762,0.561834733893557,0.519109011317531,0.526068999028183,0.535722850291196,0.529572569768648,0.537868353619475,0.508830022075055,0.471428571428571,0.514161220043573,0.525179856115108,0.52914798206278,0.521546961325967,0.496141124586549,0.492096944151739,0.527230590961761
231,70,50,50,50,0.5,1,0.7,0.5,1,0.9,20,"single-peaked",2000,0.992797494780793,0.99545115585384,0.967991242474001,0.970400202634245,0.951202902873049,0.950676467454991,0.954586754241927,0.960420466058764,0.111353711790393,0.210855949895616,0.0137931034482759,0.212053571428571,0.00425531914893617,0.00883977900552486,0.21143473570658,0.117067833698031,0.105664488017429
245,70,50,50,50,0.5,1,0.7,0.6,1,0.8,5,"single-peaked",2000,0.691430669183973,0.678754578754579,0.613719706632653,0.609100171600172,0.719868365848543,0.705735217163789,0.704807079081633,0.71087247962248,0.335369239311494,0.334801762114537,0.368303571428571,0.318681318681319,0.31981981981982,0.344170403587444,0.326732673267327,0.351441241685144,0.319243604004449
230,70,50,50,50,0.5,1,0.7,0.5,1,0.9,5,"single-peaked",2000,0.714877027734171,0.701861093782491,0.717439764750523,0.676446617766911,0.655497121925693,0.663162819713038,0.676562796433315,0.642755268366516,0.348135964912281,0.36043956043956,0.322709163346614,0.35589519650655,0.356968215158924,0.338090010976948,0.35815991237678,0.340647857889237,0.356401384083045
240,70,50,50,50,0.5,1,0.7,0.6,1,0.6,20,"single-peaked",2000,0.98449864089399,0.984309472161967,0.810533234126984,0.784982788296041,0.921760797342193,0.939148848259478,0.930334821428571,0.94025817555938,0.121857923497268,0.183932346723044,0.0625,0.207792207792208,0.0240963855421687,0.0446927374301676,0.19572192513369,0.122770199370409,0.120866590649943
232,70,50,50,50,0.5,1,0.7,0.5,1,1,1,"single-peaked",2000,0.510394294392017,0.516468677023048,0.52974382811693,0.538514765173804,0.540283653324656,0.537684028835415,0.529570808800743,0.53703007518797,0.482281284606866,0.478359908883827,0.47939262472885,0.481876332622601,0.489702517162471,0.484409799554566,0.480176211453745,0.478888888888889,0.485651214128035
224,70,50,50,50,0.5,1,0.7,0.5,1,0.7,5,"single-peaked",2000,0.665532635467981,0.684075150402774,0.622784009677775,0.631239648033127,0.678910098522169,0.67157642500255,0.672707027383702,0.652176501035197,0.349232456140351,0.329741379310345,0.35796766743649,0.357601713062098,0.352173913043478,0.35498320268757,0.343716433941998,0.343366778149387,0.354908306364617
252,70,50,50,50,0.5,1,0.7,0.6,1,1,20,"single-peaked",2000,0.991902687000726,0.994481981981982,0.974494708994709,0.971022788347845,0.958382612304181,0.947463534963535,0.968425925925926,0.948798774588842,0.101336302895323,0.189542483660131,0.0155555555555556,0.182432432432432,0.0158013544018059,0.0156774916013438,0.186046511627907,0.103410341034103,0.0992108229988726
244,70,50,50,50,0.5,1,0.7,0.6,1,0.8,1,"single-peaked",2000,0.522641795571733,0.53219941822883,0.496505284691442,0.520181288282948,0.528437468405622,0.509346046110752,0.512785543811797,0.51571329776724,0.485115766262404,0.498938428874735,0.484486873508353,0.48868778280543,0.468879668049793,0.476137624861265,0.493975903614458,0.492134831460674,0.478354978354978
238,70,50,50,50,0.5,1,0.7,0.6,1,0.6,1,"single-peaked",2000,0.535185463659148,0.509688852813853,0.51098773616175,0.521143833387569,0.569882205513785,0.518612012987013,0.531811402055022,0.52292005640525,0.497478991596639,0.454736842105263,0.535962877030162,0.481818181818182,0.521640091116173,0.528735632183908,0.46775956284153,0.493377483443709,0.501706484641638
237,70,50,50,50,0.5,1,0.7,0.6,1,0.5,20,"single-peaked",2000,0.980633592349074,0.984727333556374,0.684488716121369,0.71097081091851,0.953895198246663,0.968082970893276,0.96261202893856,0.970394999003786,0.0942982456140351,0.150627615062762,0.0430839002267574,0.147540983606557,0.0376569037656904,0.0402611534276387,0.149171270718232,0.0990206746463547,0.0895027624309392
