"BehaviorSpace results (NetLogo 6.1.1)"
"value_weight_M.nlogo"
"experiment"
"05/19/2021 16:35:41:944 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","dominant_con","M_con","eth_con","val_con","dominant_lib","M_lib","val_lib","eth_lib","determinism","[step]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = orange]","mean [count (turtles-on neighbors) with [ shape = [ shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and  shape = ""circle""  and color = orange]","count turtles with [movers? = TRUE] / count turtles","count turtles with [movers? = TRUE and color = blue and shape = ""square""] / count turtles with [color = blue and shape = ""square""]","count turtles with [movers? = TRUE and color = blue and shape = ""circle""] / count turtles with [color = blue and shape = ""circle""]","count turtles with [movers? = TRUE and color = orange and shape =  ""square""] / count turtles with [color = orange and shape =  ""square""]","count turtles with [movers? = TRUE and color = orange and shape = ""circle""] / count turtles with [color = orange and shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""circle""] / count turtles with [shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""square""] / count turtles with [shape =  ""square""]","count turtles with [movers? = TRUE and color = blue] / count turtles with [color = blue]","count turtles with [movers? = TRUE and color = orange] / count turtles with [color = orange]"
"4781","70","50","50","50","1","0.2","1","0.5","1","0.1","1","0.5","12","2000","0.983771387342816","0.9907037037037039","0.5261485210824411","0.4777928232904534","0.9560245310245311","0.9648730158730158","0.971111285924061","0.9656454524937934","0.10626398210290827","0.19264069264069264","0.06828193832599119","0.11333333333333333","0.045023696682464455","0.05707762557077625","0.15350877192982457","0.13100436681222707","0.08027522935779817"
"4782","70","50","50","50","1","0.2","1","0.5","1","0.1","1","0.5","13","2000","0.9884444444444445","0.9910955426946898","0.5130952380952383","0.5079716013389486","0.9780740740740741","0.9681439740075135","0.9841768097373479","0.9781961991145662","0.12347729789590255","0.18888888888888888","0.06502242152466367","0.15565031982942432","0.08163265306122448","0.07328072153325817","0.1719260065288357","0.12723214285714285","0.11978021978021978"
"4784","70","50","50","50","1","0.2","1","0.5","1","0.1","1","0.5","15","2000","0.994869495915521","0.9928082191780824","0.4629967558799675","0.5439183815488619","0.9821229328551504","0.9652750597956078","0.9818995481404242","0.9759941346058255","0.10409745293466224","0.13179916317991633","0.0827250608272506","0.136986301369863","0.06471816283924843","0.07303370786516854","0.13427947598253276","0.10911136107986502","0.09923664122137404"
"4780","70","50","50","50","1","0.2","1","0.5","1","0.1","1","0.5","11","2000","0.9805888376856122","0.9824712643678162","0.523920086393089","0.48833929927324016","0.9485970302099336","0.9616738505747126","0.9583384757790803","0.9631115088404381","0.13216821409066085","0.15268817204301074","0.11447084233261338","0.15948275862068967","0.10022779043280182","0.10753880266075388","0.15608180839612487","0.1336206896551724","0.13067552602436322"
"4786","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","1","2000","0.5482089710884351","0.5436397707231045","0.5159125188536954","0.5144850127551018","0.5246146896258507","0.5126102292768957","0.536374165050636","0.5271311649659868","0.503954802259887","0.47767857142857145","0.5158371040723982","0.48842592592592593","0.5334821428571429","0.5247191011235955","0.48295454545454547","0.4966292134831461","0.5113636363636364"
"4789","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","4","2000","0.7225715341568999","0.7220065754586925","0.5253058103975539","0.5373060762766647","0.6658958927251616","0.6620585427935094","0.6668905635648763","0.6788273001508301","0.3323959505061867","0.3614190687361419","0.3256880733944954","0.34966592427616927","0.2918552036199095","0.3086560364464693","0.35555555555555557","0.3438556933483653","0.32098765432098764"
"4785","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","0","2000","0.4920514409668423","0.5118498552460818","0.4884679572763681","0.5027965465465463","0.5247236855696729","0.5225491664170913","0.49201991544281215","0.4851029601029604","0.48011049723756904","0.5206073752711496","0.48130841121495327","0.4612159329140461","0.4572072072072072","0.4690366972477064","0.4904051172707889","0.5016872890888638","0.4592833876221498"
"4790","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","5","2000","0.8074767378215659","0.8084762944479105","0.525801331285202","0.5163052721088429","0.7452271483305968","0.7680702848825117","0.7729877112135178","0.7878507653061221","0.2220376522702104","0.2597701149425287","0.18924731182795698","0.25109170305676853","0.18973214285714285","0.18948521358159912","0.2553191489361702","0.22333333333333333","0.22075055187637968"
"4787","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","2","2000","0.5853407502956035","0.5765416417613078","0.4947863520408167","0.5182363109178096","0.5766983768676772","0.5516686590954374","0.5466916454081634","0.5664352626296425","0.4548997772828508","0.4604966139954853","0.45982142857142855","0.46234309623430964","0.43559718969555034","0.448","0.46145494028230183","0.4601571268237935","0.44972375690607735"
"4798","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","13","2000","0.9914568911264947","0.9906864290970253","0.4961710963455152","0.5097714924896137","0.9723725613593456","0.9652580679070747","0.9768798449612401","0.9702034728880367","0.11988795518207283","0.13215859030837004","0.09069767441860466","0.17400881057268722","0.08053691275167785","0.08551881413911061","0.15308370044052863","0.11199095022624435","0.12763596004439512"
"4791","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","6","2000","0.9117230299199327","0.9047336213102959","0.5112075198843095","0.5165021084027565","0.846030868099452","0.8333410470019547","0.8493853940708607","0.8484469813843462","0.18097826086956523","0.2234513274336283","0.14316702819956617","0.21767241379310345","0.14038876889848811","0.14177489177489178","0.2205240174672489","0.1829134720700986","0.1790722761596548"
"4788","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","3","2000","0.6638979281917781","0.6670093037214889","0.5248118944547517","0.5534918924466342","0.6055754420219117","0.5830182072829135","0.6152236652236659","0.6182625205254519","0.4307441607821836","0.4419134396355353","0.42424242424242425","0.43487394957983194","0.4224137931034483","0.42332613390928725","0.4382513661202186","0.4328523862375139","0.42872340425531913"
"4797","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","12","2000","0.9911352505991455","0.9878401360544218","0.4931582798604073","0.5400323275862073","0.9796290507450245","0.9482444590739523","0.977865023077789","0.9623255336617401","0.11298482293423272","0.1222707423580786","0.07565011820330969","0.1935483870967742","0.0625","0.06877113866967305","0.15695067264573992","0.09988649262202043","0.12583518930957685"
"4792","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","7","2000","0.9573747680890539","0.9431983953318742","0.5302761493366246","0.5241458466794792","0.9128581735724596","0.8920053141606751","0.9099172066234701","0.9121396540679052","0.16065573770491803","0.1879049676025918","0.10367170626349892","0.21179039301310043","0.13901345291479822","0.12101210121012101","0.1997828447339848","0.14578833693304535","0.17588495575221239"
"4793","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","8","2000","0.9719096542726684","0.9753773493037299","0.5283369803063459","0.49717261904761867","0.9410415307675584","0.9391420780991334","0.9501458789204957","0.9354828042328037","0.14505494505494507","0.14772727272727273","0.1050328227571116","0.20977596741344195","0.1111111111111111","0.10798650168728909","0.18045112781954886","0.12597547380156077","0.1635969664138678"
"4794","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","9","2000","0.9775288059549304","0.9764773073408471","0.5030646183085211","0.5138069636456732","0.940876414805751","0.932741902731242","0.9465658325414421","0.9427291346646179","0.1420086393088553","0.18201284796573874","0.10199556541019955","0.16417910447761194","0.11827956989247312","0.11026200873362445","0.17307692307692307","0.14270152505446623","0.14132762312633834"
"4795","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","10","2000","0.9784286856229305","0.9833755987602141","0.511334325396825","0.45967706622879","0.9440676030604089","0.9607823800131492","0.9618725198412695","0.9651122058018606","0.1343121261555193","0.1606714628297362","0.07708333333333334","0.20710059171597633","0.08735632183908046","0.08196721311475409","0.18614718614718614","0.11594202898550725","0.15180467091295116"
"4800","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","15","2000","0.9954382183908046","0.9948561946902656","0.4857170414462082","0.522141324340895","0.9824712643678162","0.9670722713864308","0.9859126984126984","0.9762185775597789","0.10474090407938258","0.1810344827586207","0.06018518518518518","0.1261061946902655","0.04935622317596566","0.05456570155902005","0.1539301310043668","0.12276785714285714","0.08714596949891068"
"4799","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","14","2000","0.992208245981831","0.9952432155657961","0.5137946107168567","0.5052076777847707","0.9779874213836478","0.9731541218637993","0.9830762110459735","0.97601216698133","0.11565357719203873","0.16352201257861634","0.06911447084233262","0.15913978494623657","0.06828193832599119","0.06870229007633588","0.1613588110403397","0.11702127659574468","0.11425462459194777"
"4796","70","50","50","50","1","0.2","1","0.5","1","0.2","1","0.5","11","2000","0.9772351256761057","0.9883205957280032","0.49739515072083906","0.5283263305322129","0.9474175416268957","0.9712815990593768","0.9642502184359978","0.9700530212084829","0.10882512181916622","0.111358574610245","0.06651376146788991","0.17695473251028807","0.07563025210084033","0.0712719298245614","0.14545454545454545","0.08926553672316384","0.12681912681912683"
"4806","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","5","2000","0.8105962427164963","0.8156741854636594","0.5595103729979576","0.5378226524254565","0.7519539883463933","0.7702055137844609","0.7542647533053851","0.751535380507344","0.22844590884129598","0.27637130801687765","0.2144469525959368","0.2184873949579832","0.20093457943925233","0.20780711825487944","0.24736842105263157","0.24645583424209377","0.21017699115044247"
"4801","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","0","2000","0.4995192791704418","0.49055759055759024","0.47628684807256183","0.5206366687644222","0.5347402597402595","0.5168701668701671","0.4684977324263036","0.5081891126494648","0.5079889807162534","0.48625792811839325","0.5214285714285715","0.5170940170940171","0.5088105726872246","0.5148741418764302","0.5015940488841658","0.5027995520716685","0.5130151843817787"
"4802","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","1","2000","0.5375679495542509","0.5771944035346094","0.5266246177370031","0.5487834168755227","0.5238801913459448","0.5268875797741777","0.5274956312800353","0.5075971177944864","0.4914600550964187","0.4840182648401826","0.5137614678899083","0.48041237113402063","0.48903508771929827","0.5011210762331838","0.48212351029252437","0.4988558352402746","0.48459086078639746"
"4804","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","3","2000","0.6366421943509739","0.6196194419796903","0.5120506912442399","0.4941999548634621","0.6033445498113595","0.599975352459825","0.5923553507424483","0.5882814263146022","0.3908546543277082","0.4025695931477516","0.3913978494623656","0.39751552795031053","0.3696682464454976","0.3810597519729425","0.4","0.3969957081545064","0.38453038674033146"
"4810","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","9","2000","0.9769928102532042","0.9778308563340412","0.49948148148148114","0.47491952491952477","0.9431645305824736","0.9657567485592964","0.952862433862434","0.9686480186480185","0.14814814814814814","0.17467248908296942","0.1111111111111111","0.21398305084745764","0.08624708624708624","0.09897610921501707","0.19462365591397848","0.14317180616740088","0.15316315205327413"
"4812","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","11","2000","0.9916666666666668","0.987840318140104","0.5159577314071694","0.4921704379151186","0.9663723038449515","0.966630977872948","0.9662199036918137","0.9728216818642348","0.11433351924149471","0.1615720524017467","0.08764044943820225","0.12633832976445397","0.07801418439716312","0.08294930875576037","0.1437837837837838","0.12513842746400886","0.10337078651685393"
"4803","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","2","2000","0.6192410086397426","0.5782968952780275","0.514614465032875","0.4953326657765908","0.5687437211171389","0.5627757811720069","0.5461197449691172","0.5637655763239883","0.4604200323101777","0.45358649789029537","0.5062761506276151","0.45073375262054505","0.42757009345794394","0.46909492273730685","0.45215562565720296","0.4800420168067227","0.4397790055248619"
"4805","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","4","2000","0.7086691729323309","0.7178650970410442","0.5105788077943043","0.5320968730839976","0.665323308270677","0.6675310213172126","0.6702813328721322","0.6697552626200701","0.32057681641708263","0.32210526315789473","0.2929782082324455","0.3741648106904232","0.2918454935622318","0.2923777019340159","0.3474025974025974","0.30855855855855857","0.33224043715846996"
"4808","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","7","2000","0.9360392156862744","0.9401619260679667","0.5065871316406654","0.5047084859584858","0.8744145658263303","0.8901459465217858","0.9054501886407664","0.9040064102564102","0.16989485334809076","0.1976470588235294","0.15845824411134904","0.18568232662192394","0.14102564102564102","0.1497326203208556","0.1915137614678899","0.17713004484304934","0.1628415300546448"
"4809","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","8","2000","0.980503600988928","0.9640016527218265","0.4780305501195911","0.5398588154269978","0.9549822637858754","0.8946054126639812","0.9402614698847571","0.9237012987012987","0.1533406352683461","0.1670428893905192","0.15296803652968036","0.1822125813449024","0.11363636363636363","0.13232104121475055","0.1747787610619469","0.16004540295119182","0.14708994708994708"
"4813","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","12","2000","0.9894832251082253","0.9837993920972646","0.47545415457379353","0.5250572823271569","0.9705519480519481","0.9674873353596759","0.9687036439858108","0.9775901574018726","0.1206990715456035","0.18181818181818182","0.10609480812641084","0.1127659574468085","0.08577405857740586","0.09554831704668838","0.14615384615384616","0.1438278595696489","0.09915611814345991"
"4807","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","6","2000","0.9092397186147188","0.8900714285714288","0.5303571428571434","0.5402743715511957","0.8353409090909094","0.8144867724867725","0.8421610586383317","0.8574877375843036","0.20108695652173914","0.22954545454545455","0.1652892561983471","0.2288888888888889","0.18454935622317598","0.17473684210526316","0.2292134831460674","0.1958874458874459","0.20633187772925765"
"4814","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","13","2000","0.988033746556474","0.9897986614000439","0.5110858356081286","0.48598352866645556","0.9630853994490358","0.9725422427035331","0.9712642806591849","0.9753537113293208","0.11358695652173913","0.19008264462809918","0.040339702760084924","0.18202764976958524","0.04212860310421286","0.04121475054229935","0.18627450980392157","0.1162303664921466","0.11073446327683616"
"4811","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","10","2000","0.9844897959183674","0.9843193843193846","0.5110375615763545","0.49617102911804906","0.9558503401360544","0.9667676767676768","0.9617225985221673","0.9727373068432671","0.12533476164970542","0.16263736263736264","0.07758620689655173","0.18383838383838383","0.0728476821192053","0.0752453653217012","0.1736842105263158","0.11969532100108814","0.1308016877637131"
"4815","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","14","2000","0.9926467569786536","0.9915240289664253","0.5067553788110531","0.5198255293766783","0.9776529146141214","0.9747064955014264","0.9829407566024264","0.983460085495576","0.11971830985915492","0.1875","0.08137044967880086","0.13302752293577982","0.07933194154488518","0.080338266384778","0.16111111111111112","0.13426423200859292","0.10491803278688525"
"4817","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","0","2000","0.49692728442728407","0.4874919198448608","0.49515360983102863","0.4962667084377609","0.4892508580008578","0.4767210730446022","0.5005529953917051","0.4984414160401002","0.5141117874930825","0.5202702702702703","0.4946236559139785","0.5248868778280543","0.5175438596491229","0.505971769815418","0.5225733634311512","0.5071507150715071","0.5211581291759465"
"4816","70","50","50","50","1","0.2","1","0.5","1","0.3","1","0.5","15","2000","0.9947951273532669","0.9902311707680835","0.4922767519706297","0.49940208065208075","0.9831571529245948","0.9651992116757218","0.9824074074074074","0.9785392535392534","0.11018826135105204","0.14376321353065538","0.05442176870748299","0.15848214285714285","0.08108108108108109","0.06779661016949153","0.15092290988056462","0.10065645514223195","0.11995515695067265"
"4820","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","3","2000","0.6558386411889602","0.6562811791383222","0.5188279639874179","0.5063095238095238","0.5902082701445761","0.5903543083900229","0.6108634342119538","0.605928571428572","0.39775280898876403","0.445859872611465","0.41002277904328016","0.37857142857142856","0.35333333333333333","0.3813273340832396","0.41414141414141414","0.42857142857142855","0.36551724137931035"
"4819","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","2","2000","0.6065449852507381","0.5887681159420293","0.5410186548846347","0.5053629785247434","0.5647966708807418","0.5697412008281574","0.5687579774177715","0.5516193977591038","0.4853185595567867","0.4778761061946903","0.47835051546391755","0.48695652173913045","0.5","0.48824188129899215","0.4824561403508772","0.4781216648879402","0.4930875576036866"
"4818","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","1","2000","0.5331903722187565","0.5265421485881006","0.505561440677966","0.48234747023809543","0.5142805156997294","0.5296212358028555","0.5234538942695722","0.526921237244898","0.48119891008174387","0.517467248908297","0.4406779661016949","0.4617067833698031","0.5066964285714286","0.47282608695652173","0.4896174863387978","0.478494623655914","0.4839779005524862"
"4821","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","4","2000","0.7558072009291523","0.7429333107650651","0.5446468342348076","0.5113723916532904","0.6554297328687574","0.6621501918302868","0.6706755753526366","0.6777742108079193","0.3086283185840708","0.3008130081300813","0.2806236080178174","0.3104265402843602","0.3438202247191011","0.31208053691275167","0.3052516411378556","0.2911795961742827","0.3275663206459054"
"4826","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","9","2000","0.9774857142857144","0.9774750080619158","0.5050149142431024","0.49495878077882594","0.9489380952380954","0.956503278512308","0.9553131991051453","0.9625637270853664","0.1371584699453552","0.19161676646706588","0.09843400447427293","0.17607223476297967","0.07517084282460136","0.08690744920993228","0.1843220338983051","0.14767932489451477","0.12585034013605442"
"4827","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","10","2000","0.9802797238298305","0.9767433987813137","0.5126975574712644","0.48318147304479836","0.9620113717128642","0.9441266079891671","0.9667923850574712","0.9605325957262176","0.11532033426183844","0.1829787234042553","0.05818965517241379","0.15876777251184834","0.06150341685649203","0.059800664451827246","0.17152466367713004","0.12098501070663811","0.1091753774680604"
"4822","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","5","2000","0.7932885906040278","0.7979847320093963","0.5417288000795311","0.5080002065902282","0.7151299669756054","0.7291079436258816","0.762384431852073","0.7499948352442932","0.2633587786259542","0.34598214285714285","0.23799582463465555","0.22869955156950672","0.24295010845986983","0.2404255319148936","0.28747203579418346","0.2901833872707659","0.23594266813671444"
"4823","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","6","2000","0.926319930957458","0.9186481829573935","0.4980474088089985","0.5179973488324667","0.8619580668088132","0.8515638053467007","0.8621097445600752","0.8727133680024475","0.18959913326110509","0.20425531914893616","0.18101545253863136","0.19517543859649122","0.1777301927194861","0.1793478260869565","0.19978401727861772","0.19284940411700974","0.18634886240520043"
"4824","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","7","2000","0.9321195144724559","0.9357923084667269","0.5128474351113834","0.4904080854309685","0.8868866064944498","0.880816470351354","0.903165236051502","0.8861229159856163","0.15476839237057222","0.1895424836601307","0.1072961373390558","0.17547568710359407","0.14645308924485126","0.12624584717607973","0.18240343347639484","0.14810810810810812","0.16153846153846155"
"4828","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","11","2000","0.9859882005899705","0.9828306878306882","0.48903253609135966","0.5118865270397002","0.9774125579435313","0.9555714285714286","0.9769311570782154","0.9670417838907991","0.13548028872848417","0.11946902654867257","0.09954751131221719","0.17555555555555555","0.14660831509846828","0.12347052280311457","0.14745011086474502","0.10961968680089486","0.1609702315325248"
"4830","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","13","2000","0.995368383404864","0.9945387572069185","0.5242836303011358","0.4907813702848345","0.9767627222562845","0.9653800982276319","0.978029592581015","0.9735950731331793","0.12430632630410655","0.20815450643776823","0.08533916849015317","0.15022421524663676","0.04849884526558892","0.06741573033707865","0.17982456140350878","0.14734561213434452","0.10011376564277588"
"4825","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","8","2000","0.9682446749191483","0.9639899438036085","0.48997835497835496","0.5437654687654692","0.9325526932084309","0.9327245390909988","0.9330925324675325","0.947418572418572","0.16766794101583835","0.2107728337236534","0.15","0.19461697722567287","0.11850311850311851","0.13355048859934854","0.2021978021978022","0.17993079584775087","0.1566390041493776"
"4829","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","12","2000","0.9885130373502469","0.991920460491889","0.5039022611232676","0.48326282677079974","0.9735729386892179","0.9738461538461539","0.9803089507137648","0.9722475322703114","0.12116228070175439","0.18181818181818182","0.087527352297593","0.13846153846153847","0.07289293849658314","0.08035714285714286","0.16056034482758622","0.13548387096774195","0.10626398210290827"
"4831","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","14","2000","0.9927536231884058","0.9911445279866331","0.49539542689322413","0.5039578794480754","0.96957611419854","0.9673793859649122","0.9737020138451856","0.9778452121589377","0.11295681063122924","0.14874141876430205","0.06828193832599119","0.17105263157894737","0.06535947712418301","0.06681270536692223","0.1601343784994401","0.10774410774410774","0.1180327868852459"
"4832","70","50","50","50","1","0.2","1","0.5","1","0.4","1","0.5","15","2000","0.9900892185316564","0.9957382039573821","0.46489148756847853","0.4976410482057295","0.9710765344512524","0.9763318112633182","0.9806126211546563","0.9795614549721325","0.11318681318681319","0.17832957110609482","0.061946902654867256","0.16666666666666666","0.053388090349075976","0.05750798722044728","0.17253121452894438","0.11955307262569832","0.10702702702702703"
"4834","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","1","2000","0.5156395891690008","0.5393783068783069","0.5202407525510203","0.49967370245742815","0.5092903828197948","0.5468597883597889","0.5386878188775515","0.5258718262465586","0.4857456140350877","0.4923747276688453","0.46651785714285715","0.48","0.5032119914346895","0.4852459016393443","0.48624862486248627","0.4796030871003308","0.49182115594329334"
"4835","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","2","2000","0.5890818656229613","0.5785631804684921","0.5171192018924199","0.5149779735682821","0.5176043705153296","0.526891564940064","0.5469993829065111","0.5642699811202017","0.4541387024608501","0.4474885844748858","0.43412526997840173","0.48267898383371827","0.45374449339207046","0.44383860414394766","0.46498277841561425","0.4406215316315205","0.46786922209695603"
"4833","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","0","2000","0.4982453416149069","0.4852769679300292","0.5145138451856517","0.5041957671957673","0.5022463768115945","0.4865079365079364","0.5096365638766522","0.4930608465608467","0.5121816168327796","0.48590021691973967","0.5110132158590308","0.54421768707483","0.5088888888888888","0.5099557522123894","0.5144124168514412","0.49836065573770494","0.5263748597081931"
"4841","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","8","2000","0.9642576370170709","0.9667743895702138","0.5038147566718995","0.5233491733491734","0.9309832659478887","0.9298005745221525","0.9456357927786493","0.9415404415404409","0.14852037967615858","0.18160377358490565","0.12087912087912088","0.18561484918793503","0.11226611226611227","0.11645299145299146","0.18362573099415205","0.15017064846416384","0.14692982456140352"
"4838","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","5","2000","0.8408873997360143","0.8199483082706772","0.5412932330827067","0.5184482377637829","0.758729312620571","0.7881996658312449","0.7603734335839598","0.8061595403822783","0.2527292576419214","0.2878464818763326","0.2463157894736842","0.23413566739606126","0.24129930394431554","0.24392935982339956","0.2613390928725702","0.2669491525423729","0.2376126126126126"
"4836","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","3","2000","0.6701978764478763","0.639892857142857","0.5184435719319439","0.5406081663434606","0.624469111969112","0.5809142857142867","0.6010067451927926","0.6099924585218711","0.4029047875201721","0.4144144144144144","0.36363636363636365","0.45","0.38009049773755654","0.37158469945355194","0.4332627118644068","0.3882224645583424","0.4171974522292994"
"4837","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","4","2000","0.7286123032904154","0.7268567296766872","0.5367208256693239","0.514771021021021","0.6469267320662171","0.6453568846193574","0.6630492540363795","0.6438465250965255","0.326619488296135","0.3562231759656652","0.315450643776824","0.2993492407809111","0.3355855855855856","0.3252747252747253","0.32793959007551243","0.33583690987124465","0.31712707182320443"
"4840","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","7","2000","0.9311123348017621","0.9377333532993912","0.5050186741363211","0.5126478616924477","0.8748400461506193","0.8708370769691527","0.8889018570391117","0.8736098473359611","0.1676518001074691","0.1828193832599119","0.15904139433551198","0.20545073375262055","0.12314225053078556","0.14086021505376345","0.19441460794844254","0.17086527929901424","0.16455696202531644"
"4844","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","11","2000","0.9860597363945579","0.9865598091088288","0.4993601846024752","0.48283594259621665","0.9700148809523811","0.9510426392779336","0.9759754562617998","0.9559415090237003","0.13","0.16258351893095768","0.1013215859030837","0.16122004357298475","0.09360730593607305","0.09753363228699552","0.1618942731277533","0.13178294573643412","0.1282051282051282"
"4839","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","6","2000","0.8941158629056722","0.8914808230984705","0.47942451174017997","0.5369722382880279","0.8343569912041251","0.8427655677655682","0.8418943383805135","0.8705730672835934","0.19337316675719718","0.21443736730360935","0.17511520737327188","0.22171945701357465","0.16396761133603238","0.16918103448275862","0.21796276013143484","0.19558011049723756","0.19123931623931623"
"4842","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","9","2000","0.977963818321786","0.9764784531523195","0.49598566308243713","0.5020162550797123","0.9328219509512811","0.9383986423943227","0.9444418842805938","0.9525268313014482","0.1423859263331501","0.17972350230414746","0.15053763440860216","0.14038876889848811","0.10065645514223195","0.12581344902386118","0.15942028985507245","0.1646273637374861","0.12065217391304348"
"4843","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","10","2000","0.979070004070004","0.9796851796851799","0.4904735740450026","0.5093537414965983","0.9546169108669106","0.9579200079200079","0.9611800104657248","0.9644380140115749","0.11899679829242263","0.15598290598290598","0.06373626373626373","0.16597510373443983","0.08742004264392324","0.07575757575757576","0.16105263157894736","0.1105092091007584","0.12723449001051526"
"4846","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","13","2000","0.9866785175608708","0.9848253275109172","0.4686044490789015","0.5433630323165209","0.9789215686274508","0.9481545019754628","0.9754055150040549","0.9624282694050134","0.12387892376681614","0.1515837104072398","0.072992700729927","0.18340611353711792","0.08456659619450317","0.07918552036199095","0.16777777777777778","0.11371629542790153","0.13319011815252416"
"4845","70","50","50","50","1","0.2","1","0.5","1","0.5","1","0.5","12","2000","0.9881115088404384","0.985793650793651","0.4998472397808678","0.5209329654608625","0.9621867881548977","0.9611111111111111","0.9681231563421829","0.9691957899039442","0.1172566371681416","0.14578587699316628","0.07079646017699115","0.17516629711751663","0.07939914163090128","0.07516339869281045","0.16067415730337078","0.10774410774410774","0.12649945474372956"
