"BehaviorSpace results (NetLogo 6.1.1)"
"value_weight.nlogo"
"basic_compl"
"04/26/2021 14:55:56:199 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","dominant_con","eth_con","val_con","dominant_lib","val_lib","eth_lib","determinism","utility_function","[step]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = orange]","mean [count (turtles-on neighbors) with [ shape = [ shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and  shape = ""circle""  and color = orange]","count turtles with [movers? = TRUE] / count turtles","count turtles with [movers? = TRUE and color = blue and shape = ""square""] / count turtles with [color = blue and shape = ""square""]","count turtles with [movers? = TRUE and color = blue and shape = ""circle""] / count turtles with [color = blue and shape = ""circle""]","count turtles with [movers? = TRUE and color = orange and shape =  ""square""] / count turtles with [color = orange and shape =  ""square""]","count turtles with [movers? = TRUE and color = orange and shape = ""circle""] / count turtles with [color = orange and shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""circle""] / count turtles with [shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""square""] / count turtles with [shape =  ""square""]","count turtles with [movers? = TRUE and color = blue] / count turtles with [color = blue]","count turtles with [movers? = TRUE and color = orange] / count turtles with [color = orange]"
"2302","70","50","50","50","0.8","1","0.8","0.6","1","1","1","single-peaked","2000","0.5272577092511014","0.5450753877860942","0.4819134727061561","0.5517845214238","0.5296176840780369","0.49655060201757234","0.5147764227642274","0.5325126443362918","0.4667036625971143","0.4669603524229075","0.5","0.4783599088838269","0.4288577154308617","0.46094609460946095","0.47256438969764836","0.4826388888888889","0.4520255863539446"
"2301","70","50","50","50","0.8","1","0.8","0.6","1","0.9","20","single-peaked","2000","0.9962555066079295","0.9992015098722415","0.9321891685736078","0.9306106953031783","0.9688850430039858","0.964430894308943","0.9720115506156696","0.9654626315218571","0.11306256860592755","0.14977973568281938","0.02517162471395881","0.21341463414634146","0.05011389521640091","0.03767123287671233","0.1828752642706131","0.08866442199775533","0.1364124597207304"
"2296","70","50","50","50","0.8","1","0.8","0.6","1","0.8","1","single-peaked","2000","0.5092352941176468","0.5427539682539683","0.5185677974893658","0.5530788177339899","0.5138095238095242","0.5147539682539686","0.5541212781408866","0.558676229112335","0.5013683634373289","0.4964705882352941","0.5294117647058824","0.4888888888888889","0.4908722109533469","0.509453781512605","0.49257142857142855","0.5135746606334841","0.4899257688229056"
"2303","70","50","50","50","0.8","1","0.8","0.6","1","1","5","single-peaked","2000","0.8182961646196947","0.8388239992013581","0.6691037735849058","0.6970077886226963","0.6914538892480069","0.656344214834782","0.6924444070080867","0.6595607808340734","0.30503833515881706","0.27828054298642535","0.3018867924528302","0.2976939203354298","0.33954451345755693","0.3219404630650496","0.2883569096844396","0.28983833718244806","0.31875"
"2307","70","50","50","50","0.8","1","0.8","0.7","1","0.5","20","single-peaked","2000","0.9947331947331948","0.9960516324981018","0.6278037140782243","0.6347516641065031","0.9772002772002774","0.9778826336912897","0.9792328042328041","0.9806554019457245","0.10900216919739697","0.1600831600831601","0.05010893246187364","0.1662870159453303","0.060215053763440864","0.05519480519480519","0.16304347826086957","0.10638297872340426","0.11172566371681415"
"2304","70","50","50","50","0.8","1","0.8","0.6","1","1","20","single-peaked","2000","0.9947328818660648","0.9954824287793721","0.9808351976137214","0.9811536223450685","0.9554444802751798","0.9648705552089833","0.960898050495366","0.9669964115992626","0.10054347826086957","0.1554054054054054","0.053691275167785234","0.14192139737991266","0.054989816700611","0.054371002132196165","0.14855875831485588","0.10437710437710437","0.09694415173867228"
"2305","70","50","50","50","0.8","1","0.8","0.7","1","0.5","1","single-peaked","2000","0.5226695365646254","0.5681383370125095","0.5034487565518011","0.5325981108189701","0.5320604804421767","0.5328524124881742","0.5488569198171067","0.5268794429837373","0.4964226747385801","0.49107142857142855","0.4918032786885246","0.5099337748344371","0.49284253578732107","0.4923580786026201","0.5005549389567148","0.49142857142857144","0.5010615711252654"
"2306","70","50","50","50","0.8","1","0.8","0.7","1","0.5","5","single-peaked","2000","0.776728019813127","0.7848794704603839","0.5497930717351319","0.5530232183166724","0.6803247776652035","0.7030651057103334","0.7046265072552627","0.7187573900892187","0.30044101433296583","0.3404255319148936","0.28969957081545067","0.2842323651452282","0.291196388261851","0.29042904290429045","0.3104972375690608","0.3138357705286839","0.2875675675675676"
"2308","70","50","50","50","0.8","1","0.8","0.7","1","0.6","1","single-peaked","2000","0.5434154351395728","0.5435072815533974","0.5232906658238519","0.5270171270171267","0.4864121510673231","0.4891527970411466","0.5392804466919511","0.54988614988615","0.5042111173498035","0.5195402298850574","0.47345132743362833","0.5315533980582524","0.495850622406639","0.48501070663811563","0.525383707201889","0.496054114994363","0.5123042505592841"
"2309","70","50","50","50","0.8","1","0.8","0.7","1","0.6","5","single-peaked","2000","0.8136098310291866","0.7956766917293236","0.5774018838304553","0.5692840256670046","0.7160880696364573","0.7255038638262334","0.7069623233908946","0.7356242260497575","0.29055555555555557","0.30472103004291845","0.3120879120879121","0.2807017543859649","0.2624113475177305","0.28815489749430523","0.2928416485900217","0.30836047774158526","0.27189988623435724"
"2310","70","50","50","50","0.8","1","0.8","0.7","1","0.6","20","single-peaked","2000","0.9877131782945737","0.9843703703703706","0.7055779361636193","0.7168667466986797","0.9505813953488375","0.9255370370370373","0.9571351100092962","0.9401260504201678","0.093010456796918","0.10697674418604651","0.052060737527114966","0.14888888888888888","0.06722689075630252","0.05976520811099253","0.12840909090909092","0.07856341189674523","0.10691144708423327"
"2312","70","50","50","50","0.8","1","0.8","0.7","1","0.7","5","single-peaked","2000","0.8072543059777108","0.7980407858210555","0.6020833333333333","0.6154243178752992","0.7110081053698075","0.7022848601323942","0.7071884384384395","0.7222559394128031","0.28532160527762507","0.26595744680851063","0.31756756756756754","0.257847533632287","0.3006535947712418","0.3089700996677741","0.26200873362445415","0.2910284463894967","0.2795580110497238"
"2313","70","50","50","50","0.8","1","0.8","0.7","1","0.7","20","single-peaked","2000","0.9916488222698073","0.9952686915887851","0.7889313399778516","0.7945023502963413","0.9615835627612931","0.9434607254116605","0.9715531561461793","0.9510371959942774","0.08542713567839195","0.13062098501070663","0.027906976744186046","0.14485981308411214","0.03862660944206009","0.033482142857142856","0.13743016759776536","0.08138238573021182","0.0894854586129754"
"2315","70","50","50","50","0.8","1","0.8","0.7","1","0.8","5","single-peaked","2000","0.7954300238613966","0.8221038863976087","0.6368027210884359","0.609283008658009","0.6544480755265069","0.7009582532564599","0.686648351648351","0.6919751082251085","0.2866666666666667","0.28540305010893247","0.2923076923076923","0.289237668161435","0.27954545454545454","0.2860335195530726","0.287292817679558","0.2888402625820569","0.28442437923250563"
"2316","70","50","50","50","0.8","1","0.8","0.7","1","0.8","20","single-peaked","2000","0.9922553348050038","0.9936578171091446","0.8586309523809523","0.8666924904452012","0.9428019552191738","0.945087968815845","0.9505766369047618","0.9528948455738047","0.12011019283746556","0.17660044150110377","0.0625","0.19646799116997793","0.0455531453362256","0.0539053905390539","0.18653421633554085","0.11986681465038845","0.12035010940919037"
"2311","70","50","50","50","0.8","1","0.8","0.7","1","0.7","1","single-peaked","2000","0.5160128165051578","0.5339367253750815","0.5206446641156465","0.512042502951594","0.5029800979472753","0.5268264840182649","0.536819727891157","0.5403113931523019","0.48440065681444994","0.4923413566739606","0.5066964285714286","0.4589041095890411","0.4793388429752066","0.4924892703862661","0.4759776536312849","0.4994475138121547","0.46963123644251625"
"2317","70","50","50","50","0.8","1","0.8","0.7","1","0.9","1","single-peaked","2000","0.5306763632872503","0.4902592345349352","0.525487856612578","0.4790208667736755","0.5195396505376344","0.5420199154428128","0.5059470781631138","0.5229721776350988","0.4884488448844885","0.4879032258064516","0.49888641425389757","0.4532710280373832","0.5123595505617977","0.5055928411633109","0.47186147186147187","0.4931216931216931","0.4833906071019473"
"2318","70","50","50","50","0.8","1","0.8","0.7","1","0.9","5","single-peaked","2000","0.7932410001037455","0.8091852090723426","0.6416233302742939","0.6114695340501799","0.6702199398277832","0.713514457701817","0.7013638217599675","0.7055734767025091","0.29389312977099236","0.32679738562091504","0.2698072805139186","0.27765237020316025","0.3010752688172043","0.2854077253218884","0.3026607538802661","0.2980561555075594","0.289647577092511"
"2319","70","50","50","50","0.8","1","0.8","0.7","1","0.9","20","single-peaked","2000","0.9953563714902808","0.9962452107279693","0.8995303626037572","0.9060234541577821","0.9661138537488428","0.9428626163108925","0.9698421799912624","0.949746167123566","0.100942872989462","0.1771058315334773","0.022935779816513763","0.13333333333333333","0.06823027718550106","0.04640883977900553","0.155902004454343","0.10233592880978866","0.09955752212389381"
"2314","70","50","50","50","0.8","1","0.8","0.7","1","0.8","1","single-peaked","2000","0.5279555702188496","0.5353032581453638","0.5025418965869611","0.5396929824561405","0.5327889585395359","0.5051979949874691","0.5271919068056417","0.5247102130325816","0.5103825136612021","0.5057736720554272","0.5364806866952789","0.4905263157894737","0.5087719298245614","0.5227765726681128","0.4977973568281938","0.5216907675194661","0.49946294307196565"
"2322","70","50","50","50","0.8","1","0.8","0.7","1","1","20","single-peaked","2000","0.9965072133637055","0.9944207533759772","0.9166399743754001","0.9188270620748299","0.9500054235817332","0.9563204386232108","0.9553331197950035","0.9622289540816326","0.10260676650027732","0.16136363636363638","0.02914798206278027","0.18550106609808104","0.03125","0.030201342281879196","0.17381738173817382","0.09480812641083522","0.11014176663031625"
"2320","70","50","50","50","0.8","1","0.8","0.7","1","1","1","single-peaked","2000","0.5457735604702132","0.520609957649004","0.5214747771254618","0.5206997084548104","0.5233313409045628","0.5217539510381157","0.48362415742552706","0.5050993413238313","0.4900990099009901","0.4581589958158996","0.5068493150684932","0.4967462039045553","0.5011337868480725","0.5039817974971559","0.47710330138445156","0.4814410480349345","0.49889135254988914"
"2321","70","50","50","50","0.8","1","0.8","0.7","1","1","5","single-peaked","2000","0.7705901322154151","0.7790694577607337","0.588772852891157","0.6043957959752944","0.679783403203268","0.6867822520507091","0.694177827380952","0.70525752141861","0.3054485415520088","0.2708803611738149","0.31473214285714285","0.3169642857142857","0.3179916317991632","0.31641468682505397","0.2940516273849607","0.29292929292929293","0.3174946004319654"
"2326","70","50","50","50","0.8","1","0.8","0.8","1","0.6","1","single-peaked","2000","0.5353589988333867","0.5264171095133895","0.49546227581941854","0.4981769165065131","0.5187824795842613","0.5236896946962595","0.5157390228818804","0.5308349348708096","0.4724366041896362","0.45434298440979953","0.45454545454545453","0.49671772428884026","0.484304932735426","0.46916299559471364","0.4757174392935982","0.4544456641053787","0.49058693244739754"
"2324","70","50","50","50","0.8","1","0.8","0.8","1","0.5","5","single-peaked","2000","0.7893994893994896","0.8092388851275105","0.5488194859533769","0.5372232020380171","0.6889277389277392","0.7507588580455877","0.7612522414823668","0.7758867332941409","0.27713498622589533","0.29603729603729606","0.27405857740585776","0.27488151658767773","0.2654320987654321","0.2697095435684647","0.28554641598119856","0.2844542447629548","0.2698237885462555"
"2325","70","50","50","50","0.8","1","0.8","0.8","1","0.5","20","single-peaked","2000","0.9959880427942103","0.9950651200651199","0.6103201235751581","0.5991457858769933","0.9893250471994967","0.9833765771265773","0.989615958240119","0.9844153378891422","0.11933701657458563","0.16043956043956045","0.08053691275167785","0.17270788912579957","0.05922551252847381","0.06997742663656885","0.16666666666666666","0.12084257206208426","0.11784140969162996"
"2323","70","50","50","50","0.8","1","0.8","0.8","1","0.5","1","single-peaked","2000","0.5254941116231441","0.5075153871072239","0.5052721088435375","0.47196059839865157","0.5235330261136713","0.5346101932836631","0.5432712215320913","0.5431415929203542","0.47745790331341664","0.47096774193548385","0.4906832298136646","0.4603174603174603","0.48672566371681414","0.48877005347593583","0.46578366445916114","0.4810126582278481","0.47368421052631576"
"2327","70","50","50","50","0.8","1","0.8","0.8","1","0.6","5","single-peaked","2000","0.8123290136789064","0.7926114023591089","0.5283583679556838","0.5446687370600414","0.7592204052247252","0.7283830275229355","0.75629594119527","0.7592054865424428","0.28959025470653377","0.31317494600431967","0.28635346756152125","0.3119266055045872","0.24782608695652175","0.26681367144432194","0.3125695216907675","0.3","0.27901785714285715"
"2328","70","50","50","50","0.8","1","0.8","0.8","1","0.6","20","single-peaked","2000","0.9972337482710926","0.9948779963452651","0.6372759265368967","0.6691369047619055","0.9904564315352696","0.9804256691389877","0.989588144726713","0.9843650793650792","0.10168569874932028","0.14730290456431536","0.06004618937644342","0.13513513513513514","0.0625","0.06133625410733844","0.14146868250539957","0.10601092896174863","0.09740259740259741"
"2329","70","50","50","50","0.8","1","0.8","0.8","1","0.7","1","single-peaked","2000","0.537719576719577","0.5348454073572559","0.5105999776959971","0.5383383991894631","0.53268253968254","0.5129823967501693","0.5313956730233076","0.5466413373860183","0.4833239118145845","0.4911111111111111","0.4964871194379391","0.471563981042654","0.474468085106383","0.48494983277591974","0.481651376146789","0.49372862029646525","0.4730941704035874"
"2331","70","50","50","50","0.8","1","0.8","0.8","1","0.7","20","single-peaked","2000","0.9888438344770224","0.9934311224489797","0.6971375066880685","0.7064265099979389","0.9685745477230197","0.9702673256802724","0.974127875869449","0.9714878375592662","0.08163265306122448","0.11135371179039301","0.04269662921348315","0.13392857142857142","0.03896103896103896","0.040793825799338476","0.12251655629139073","0.07751937984496124","0.08571428571428572"
"2330","70","50","50","50","0.8","1","0.8","0.8","1","0.7","5","single-peaked","2000","0.7695391705069129","0.780780141843972","0.5679965912612336","0.516050220563285","0.7068894009216594","0.7485764944275586","0.7288296663567811","0.7249321343739401","0.2949917446340121","0.32688172043010755","0.2603036876355748","0.31063829787234043","0.28028503562945367","0.2698412698412698","0.31871657754010696","0.2937365010799136","0.2962962962962963"
"2336","70","50","50","50","0.8","1","0.8","0.8","1","0.9","5","single-peaked","2000","0.7670921985815606","0.7681404657933036","0.5686480569239191","0.5793852718078382","0.7340172239108417","0.7154657933042213","0.7293760262725784","0.7210782764433201","0.2931129476584022","0.28936170212765955","0.26666666666666666","0.3165938864628821","0.29867256637168144","0.2829763246899662","0.30280172413793105","0.27845303867403315","0.3076923076923077"
"2337","70","50","50","50","0.8","1","0.8","0.8","1","0.9","20","single-peaked","2000","0.9944809941520467","0.9943763919821826","0.8029120484400655","0.7980726872246692","0.965296052631579","0.9606692120055151","0.9712464080459766","0.9649753513740295","0.08337904552934723","0.1162280701754386","0.036637931034482756","0.133630289532294","0.048458149779735685","0.042483660130718956","0.12486187845303867","0.07608695652173914","0.09080841638981174"
"2334","70","50","50","50","0.8","1","0.8","0.8","1","0.8","20","single-peaked","2000","0.9935064935064936","0.9923453996983409","0.7632440476190478","0.7762516569797083","0.9759199134199134","0.9788461538461539","0.9767511692176873","0.9828285918221679","0.07278652906029331","0.12190082644628099","0.020089285714285716","0.09954751131221719","0.047109207708779445","0.033879781420765025","0.11123110151187905","0.07296137339055794","0.07260726072607261"
"2332","70","50","50","50","0.8","1","0.8","0.8","1","0.8","1","single-peaked","2000","0.5271982038429404","0.5198938923395451","0.490270585846279","0.5096358836421598","0.5260051169590643","0.5090450310559006","0.5354629911666158","0.5363020522016345","0.5024154589371981","0.5197368421052632","0.48187633262260127","0.5021739130434782","0.5062761506276151","0.4941921858500528","0.5109170305676856","0.5005405405405405","0.5042643923240938"
"2333","70","50","50","50","0.8","1","0.8","0.8","1","0.8","5","single-peaked","2000","0.789535246412976","0.8010866261398181","0.587294959737549","0.5505258381379458","0.7223253275109175","0.7298277608915915","0.7499875733174272","0.7239056160580826","0.2784673502428494","0.30131004366812225","0.2588726513569937","0.31063829787234043","0.242152466367713","0.2508108108108108","0.30603448275862066","0.27961579509071505","0.27729257641921395"
"2340","70","50","50","50","0.8","1","0.8","0.8","1","1","20","single-peaked","2000","0.9949752300070771","0.9966235632183909","0.8083621140763997","0.7929432013769366","0.9495905368516834","0.9888290229885057","0.9576713762428049","0.988904188181297","0.09302325581395349","0.14437367303609341","0.04395604395604396","0.14408602150537633","0.03132530120481928","0.03793103448275862","0.14423076923076922","0.09503239740820735","0.09090909090909091"
"2339","70","50","50","50","0.8","1","0.8","0.8","1","1","5","single-peaked","2000","0.7657587650444799","0.7793005952380953","0.5373486682808722","0.5881211180124221","0.7267844060701207","0.7369171626984132","0.7153147699757866","0.7374534161490685","0.28926991150442477","0.3010989010989011","0.2784503631961259","0.32083333333333336","0.2543478260869565","0.26575028636884307","0.31122994652406416","0.2903225806451613","0.28829787234042553"
"2335","70","50","50","50","0.8","1","0.8","0.8","1","0.9","1","single-peaked","2000","0.5051063022019743","0.5482155713257229","0.500676885798567","0.5153349475383371","0.5058005206638467","0.5182839658541604","0.534618626211547","0.517768866020985","0.4874041621029573","0.46697038724373574","0.49336283185840707","0.47300215982721383","0.5148305084745762","0.5043290043290043","0.4700665188470067","0.48035914702581367","0.49411764705882355"
"2342","70","50","50","50","0.8","1","0.8","0.9","1","0.5","5","single-peaked","2000","0.8077056748625377","0.8039939413265312","0.5518552219189166","0.5168514894542292","0.767543313621745","0.7788265306122454","0.7861035284602165","0.7843009349858672","0.24669603524229075","0.30718954248366015","0.1740976645435244","0.27901785714285715","0.228310502283105","0.2002200220022002","0.2932745314222712","0.23978494623655913","0.25395033860045146"
"2343","70","50","50","50","0.8","1","0.8","0.9","1","0.5","20","single-peaked","2000","0.9951893939393939","0.9969945355191258","0.5501955607705097","0.5270618034447823","0.9886742424242425","0.9930913348946134","0.9919575633127994","0.994840425531915","0.12171052631578948","0.1431818181818182","0.0944558521560575","0.1686182669789227","0.08723404255319149","0.09090909090909091","0.15570934256055363","0.11758360302049622","0.12597547380156077"
"2341","70","50","50","50","0.8","1","0.8","0.9","1","0.5","1","single-peaked","2000","0.5349232629033953","0.5147221301513647","0.5054157549234137","0.5089498746867169","0.5183669715126672","0.5166058999005632","0.5345003646973016","0.5625338345864662","0.48623348017621143","0.4922737306843267","0.4989059080962801","0.4872389791183295","0.4673684210526316","0.48283261802575106","0.48981900452488686","0.4956043956043956","0.4768211920529801"
"2345","70","50","50","50","0.8","1","0.8","0.9","1","0.6","5","single-peaked","2000","0.811546059471824","0.79657840252806","0.525857038657914","0.5370460491889066","0.7787065918070295","0.7443091424212712","0.7792539335208921","0.7745525902668763","0.26397343663530715","0.3078602620087336","0.212253829321663","0.2997711670480549","0.23736263736263735","0.22478070175438597","0.3039106145251397","0.26010928961748636","0.2679372197309417"
"2344","70","50","50","50","0.8","1","0.8","0.9","1","0.6","1","single-peaked","2000","0.5284683570397852","0.5273754536456614","0.5091575091575088","0.511227422003284","0.5207070707070708","0.5267705927636644","0.53396627881922","0.535793821839081","0.501388117712382","0.48268398268398266","0.504524886877828","0.49884526558891457","0.5193965517241379","0.5121412803532008","0.49050279329608937","0.49336283185840707","0.5094760312151616"
"2346","70","50","50","50","0.8","1","0.8","0.9","1","0.6","20","single-peaked","2000","0.9961728395061729","0.9974798387096774","0.5973482630757225","0.5710100852568106","0.9888888888888892","0.9876824116743473","0.9918008391881342","0.988110833853192","0.10443722943722944","0.12807881773399016","0.05737704918032787","0.17338709677419356","0.05895196506550218","0.05813953488372093","0.15299334811529933","0.0894854586129754","0.11844863731656184"
"2338","70","50","50","50","0.8","1","0.8","0.8","1","1","1","single-peaked","2000","0.5263356562137051","0.5216008771929826","0.5004635258358662","0.4994842138168178","0.5450348432055746","0.5175960735171262","0.559650455927052","0.5393612587266851","0.48091603053435117","0.4878048780487805","0.4723404255319149","0.48464912280701755","0.47921225382932164","0.47572815533980584","0.4862183020948181","0.4799131378935939","0.4819277108433735"
"2352","70","50","50","50","0.8","1","0.8","0.9","1","0.8","20","single-peaked","2000","0.9973302822273075","0.9967896174863387","0.5995966386554621","0.6157407407407411","0.9910373760488179","0.9862509758001563","0.9925658263305325","0.9882869020624123","0.12171970965940815","0.14187643020594964","0.08470588235294117","0.14959016393442623","0.10657596371882086","0.09584295612009237","0.14594594594594595","0.1136890951276102","0.12917115177610333"
"2349","70","50","50","50","0.8","1","0.8","0.9","1","0.7","20","single-peaked","2000","0.9967880085653106","0.9979300499643113","0.6069303694017656","0.6258470199359578","0.98401142041399","0.9786937901498931","0.9869565217391305","0.9818200599111664","0.1091703056768559","0.14346895074946467","0.043478260869565216","0.16274089935760172","0.0824295010845987","0.06347438752783964","0.15310492505353318","0.09513274336283185","0.12284482758620689"
"2347","70","50","50","50","0.8","1","0.8","0.9","1","0.7","1","single-peaked","2000","0.5309601280859415","0.5018390804597704","0.5173133450911226","0.4861155105057549","0.5327600454498499","0.5131280788177336","0.5481163041348229","0.5403996410093973","0.48827059465357336","0.5184381778741866","0.4609053497942387","0.4942528735632184","0.4811529933481153","0.47065101387406616","0.5066964285714286","0.48891235480464623","0.48758465011286684"
"2348","70","50","50","50","0.8","1","0.8","0.9","1","0.7","5","single-peaked","2000","0.764236790606654","0.7756031046779951","0.49986071691369643","0.5420594998562805","0.7418351815612095","0.7298195930354525","0.7632608010091451","0.7612484430391876","0.2788931090613131","0.30296127562642367","0.24724061810154527","0.31718061674008813","0.2515090543259557","0.24947368421052632","0.3101903695408735","0.27466367713004486","0.28286014721345953"
"2351","70","50","50","50","0.8","1","0.8","0.9","1","0.8","5","single-peaked","2000","0.8004191468253975","0.7988224077509797","0.5512790697674425","0.5652799872733061","0.7845138888888891","0.7787930323644613","0.7736046511627906","0.778314243291972","0.24107633168588688","0.2875","0.14651162790697675","0.3008658008658009","0.22048997772828507","0.18430034129692832","0.2940552016985138","0.22087912087912087","0.26125137211855104"
"2358","70","50","50","50","0.8","1","0.8","0.9","1","1","20","single-peaked","2000","0.9974678760393048","0.9965292841648591","0.6255564472980205","0.6353032244287851","0.9834089191232049","0.9905639913232104","0.9873140716960942","0.9916800128122999","0.10189309576837416","0.12217194570135746","0.07865168539325842","0.14038876889848811","0.06502242152466367","0.0718294051627385","0.13149171270718232","0.10033821871476889","0.1034103410341034"
"2350","70","50","50","50","0.8","1","0.8","0.9","1","0.8","1","single-peaked","2000","0.5085002225189139","0.5494073498964801","0.5084162145871007","0.5098089235694279","0.498990320427236","0.5295626293995862","0.555206449668475","0.5431847739095647","0.48776508972267535","0.48364485981308414","0.4578059071729958","0.5075921908893709","0.5021008403361344","0.48","0.49606299212598426","0.4700665188470067","0.5048025613660619"
"2354","70","50","50","50","0.8","1","0.8","0.9","1","0.9","5","single-peaked","2000","0.7879909042268599","0.7809216589861758","0.5375930059523816","0.5590836780146367","0.7686757624398078","0.7458474142345111","0.7703869047619044","0.7648531127373001","0.2728278915329275","0.28314606741573034","0.24330357142857142","0.28817204301075267","0.27616926503340755","0.25975473801560756","0.2857142857142857","0.2631578947368421","0.28227571115973743"
"2355","70","50","50","50","0.8","1","0.8","0.9","1","0.9","20","single-peaked","2000","0.9973362131029518","0.9956101190476191","0.5875749155497441","0.617039467143852","0.9903167746580275","0.9761904761904762","0.9908248883077257","0.9825355403121581","0.11050328227571116","0.12958963282937366","0.07077625570776255","0.16741071428571427","0.07515657620041753","0.07306434023991276","0.14818880351262348","0.10099889012208657","0.11974110032362459"
"2359","70","50","50","50","0.8","1","0.8","1","1","0.5","1","single-peaked","2000","0.5396223874165053","0.5335719648219648","0.5287636018768098","0.5024695217255394","0.5147678302090066","0.5268312955812959","0.5641609264250781","0.5494269042409089","0.5032967032967033","0.502262443438914","0.4947589098532495","0.5382882882882883","0.47921225382932164","0.487152034261242","0.5203160270880361","0.49836779107725787","0.5083240843507214"
"2353","70","50","50","50","0.8","1","0.8","0.9","1","0.9","1","single-peaked","2000","0.538738458346302","0.52539765384233","0.5090667068515172","0.5070587916259901","0.5380485527544354","0.517551446465851","0.5192661241711871","0.5125908449940336","0.49810913019989195","0.5054466230936819","0.5210970464135021","0.46555323590814196","0.5011389521640092","0.511500547645126","0.48507462686567165","0.5133976420150054","0.48257080610021785"
"2361","70","50","50","50","0.8","1","0.8","1","1","0.5","20","single-peaked","2000","0.9963592233009708","0.998251488095238","0.49467045096184165","0.5004756817256818","0.9906148867313919","0.9839019982993197","0.992935982339956","0.9875661375661378","0.12521055586749016","0.1407766990291262","0.09933774834437085","0.16964285714285715","0.09401709401709402","0.09663409337676439","0.1558139534883721","0.11907514450867052","0.13100436681222707"
"2356","70","50","50","50","0.8","1","0.8","0.9","1","1","1","single-peaked","2000","0.528872912801484","0.5259625126646407","0.5188936781609192","0.4974684955949593","0.5309936095650384","0.5253976697061805","0.5162305008210178","0.5085452213672355","0.4925946242457488","0.4696969696969697","0.5086206896551724","0.5191489361702127","0.4707259953161593","0.4904601571268238","0.4946351931330472","0.4892008639308855","0.496098104793757"
"2357","70","50","50","50","0.8","1","0.8","0.9","1","1","5","single-peaked","2000","0.7970452937013448","0.8124374134441251","0.5493391848264731","0.5285788075560804","0.7457966838540089","0.7587221689570685","0.7901760492332531","0.758510428964974","0.2700106723585913","0.2760084925690021","0.23516949152542374","0.31543624161073824","0.256198347107438","0.24581589958158995","0.29520697167755994","0.25556733828207845","0.284640171858217"
"2360","70","50","50","50","0.8","1","0.8","1","1","0.5","5","single-peaked","2000","0.7841955819526937","0.8022434899885885","0.49551983206275574","0.540873015873016","0.822731061790143","0.7959902479510329","0.8351010938017899","0.8069199490495786","0.24495362793235134","0.3304157549234136","0.17633410672853828","0.3006535947712418","0.1728395061728395","0.17448200654307525","0.3155021834061135","0.25563063063063063","0.23492063492063492"
"2364","70","50","50","50","0.8","1","0.8","1","1","0.6","20","single-peaked","2000","0.9973118279569892","0.996218487394958","0.506586559857588","0.5016899766899767","0.9847062211981568","0.9902323892519972","0.9847324210057856","0.9936840936840937","0.11313465783664459","0.1532258064516129","0.07710280373831775","0.13071895424836602","0.08391608391608392","0.08051341890315053","0.1424083769633508","0.11796536796536797","0.10810810810810811"
"2362","70","50","50","50","0.8","1","0.8","1","1","0.6","1","single-peaked","2000","0.5263379917184265","0.5254600748596385","0.5171156609195402","0.501693002257336","0.5318944099378885","0.5226476398419633","0.5355911330049266","0.5126034612490595","0.49561883899233294","0.4652173913043478","0.49353448275862066","0.47276688453159044","0.5530474040632054","0.5226019845644984","0.4689880304678999","0.47943722943722944","0.5121951219512195"
"2363","70","50","50","50","0.8","1","0.8","1","1","0.6","5","single-peaked","2000","0.7771778257739378","0.7870627897176572","0.5206785180439889","0.5322827635327636","0.7637457574822593","0.786083017277708","0.7892777065983339","0.7929054741554745","0.24712957900492072","0.31317494600431967","0.19730941704035873","0.26991150442477874","0.20726495726495728","0.2024070021881838","0.29180327868852457","0.2563256325632563","0.23804347826086958"
